sonata,rotation,midi_file,motif,occurrences,time_s,memory_mb
1,0,Sonate01_Opus2_1.mid,"[0, 5, 8, 0, 5]",21,0.030298709869384766,0.90625
1,1,Sonate01_Opus2_1.mid,"[1, 6, 9, 1, 6]",0,0.029675006866455078,-0.21875
1,2,Sonate01_Opus2_1.mid,"[2, 7, 10, 2, 7]",0,0.029647111892700195,0.03125
1,3,Sonate01_Opus2_1.mid,"[3, 8, 11, 3, 8]",1,0.02959609031677246,0.046875
1,4,Sonate01_Opus2_1.mid,"[4, 9, 0, 4, 9]",0,0.029851913452148438,0.015625
1,5,Sonate01_Opus2_1.mid,"[5, 10, 1, 5, 10]",1,0.029573917388916016,0.0
1,6,Sonate01_Opus2_1.mid,"[6, 11, 2, 6, 11]",0,0.030112266540527344,0.0
1,7,Sonate01_Opus2_1.mid,"[7, 0, 3, 7, 0]",14,0.03099799156188965,0.25
1,8,Sonate01_Opus2_1.mid,"[8, 1, 4, 8, 1]",1,0.029836177825927734,-0.25
1,9,Sonate01_Opus2_1.mid,"[9, 2, 5, 9, 2]",0,0.029545068740844727,0.0
1,10,Sonate01_Opus2_1.mid,"[10, 3, 6, 10, 3]",0,0.03218889236450195,0.0
1,11,Sonate01_Opus2_1.mid,"[11, 4, 7, 11, 4]",0,0.039808034896850586,0.03125
2,0,Sonate02_Opus2_2.mid,"[9, 4, 4, 2, 1, 11, 9]",10,0.033789873123168945,0.203125
2,1,Sonate02_Opus2_2.mid,"[10, 5, 5, 3, 2, 0, 10]",0,0.03402113914489746,0.0
2,2,Sonate02_Opus2_2.mid,"[11, 6, 6, 4, 3, 1, 11]",2,0.033506155014038086,0.015625
2,3,Sonate02_Opus2_2.mid,"[0, 7, 7, 5, 4, 2, 0]",3,0.034718990325927734,0.09375
2,4,Sonate02_Opus2_2.mid,"[1, 8, 8, 6, 5, 3, 1]",0,0.033653974533081055,0.015625
2,5,Sonate02_Opus2_2.mid,"[2, 9, 9, 7, 6, 4, 2]",1,0.03373527526855469,0.0
2,6,Sonate02_Opus2_2.mid,"[3, 10, 10, 8, 7, 5, 3]",1,0.03417086601257324,0.0
2,7,Sonate02_Opus2_2.mid,"[4, 11, 11, 9, 8, 6, 4]",1,0.033926963806152344,0.0
2,8,Sonate02_Opus2_2.mid,"[5, 0, 0, 10, 9, 7, 5]",0,0.0355679988861084,0.0
2,9,Sonate02_Opus2_2.mid,"[6, 1, 1, 11, 10, 8, 6]",0,0.03297090530395508,0.0
2,10,Sonate02_Opus2_2.mid,"[7, 2, 2, 0, 11, 9, 7]",0,0.03317117691040039,0.0
2,11,Sonate02_Opus2_2.mid,"[8, 3, 3, 1, 0, 10, 8]",1,0.033965110778808594,0.0
3,0,Sonate03_Opus2_3.mid,"[0, 11, 0, 11, 0, 2, 11]",20,0.04418587684631348,0.046875
3,1,Sonate03_Opus2_3.mid,"[1, 0, 1, 0, 1, 3, 0]",0,0.044847965240478516,0.09375
3,2,Sonate03_Opus2_3.mid,"[2, 1, 2, 1, 2, 4, 1]",6,0.04323911666870117,0.015625
3,3,Sonate03_Opus2_3.mid,"[3, 2, 3, 2, 3, 5, 2]",0,0.043799638748168945,0.0
3,4,Sonate03_Opus2_3.mid,"[4, 3, 4, 3, 4, 6, 3]",0,0.042977094650268555,0.09375
3,5,Sonate03_Opus2_3.mid,"[5, 4, 5, 4, 5, 7, 4]",11,0.04294085502624512,0.0
3,6,Sonate03_Opus2_3.mid,"[6, 5, 6, 5, 6, 8, 5]",0,0.04550886154174805,0.046875
3,7,Sonate03_Opus2_3.mid,"[7, 6, 7, 6, 7, 9, 6]",9,0.04491305351257324,0.0
3,8,Sonate03_Opus2_3.mid,"[8, 7, 8, 7, 8, 10, 7]",0,0.044789791107177734,0.015625
3,9,Sonate03_Opus2_3.mid,"[9, 8, 9, 8, 9, 11, 8]",0,0.04285097122192383,0.0
3,10,Sonate03_Opus2_3.mid,"[10, 9, 10, 9, 10, 0, 9]",0,0.04660511016845703,0.03125
3,11,Sonate03_Opus2_3.mid,"[11, 10, 11, 10, 11, 1, 10]",0,0.042906999588012695,0.0
4,0,Sonate04_Opus7.mid,"[3, 2, 5, 3, 2, 5, 3, 2, 5, 3, 2, 0]",9,0.044519901275634766,0.0625
4,1,Sonate04_Opus7.mid,"[4, 3, 6, 4, 3, 6, 4, 3, 6, 4, 3, 1]",0,0.04490399360656738,0.015625
4,2,Sonate04_Opus7.mid,"[5, 4, 7, 5, 4, 7, 5, 4, 7, 5, 4, 2]",0,0.04445004463195801,0.0
4,3,Sonate04_Opus7.mid,"[6, 5, 8, 6, 5, 8, 6, 5, 8, 6, 5, 3]",0,0.04526209831237793,0.0
4,4,Sonate04_Opus7.mid,"[7, 6, 9, 7, 6, 9, 7, 6, 9, 7, 6, 4]",0,0.044219255447387695,0.03125
4,5,Sonate04_Opus7.mid,"[8, 7, 10, 8, 7, 10, 8, 7, 10, 8, 7, 5]",3,0.04411602020263672,0.0
4,6,Sonate04_Opus7.mid,"[9, 8, 11, 9, 8, 11, 9, 8, 11, 9, 8, 6]",0,0.0439457893371582,0.0
4,7,Sonate04_Opus7.mid,"[10, 9, 0, 10, 9, 0, 10, 9, 0, 10, 9, 7]",0,0.045908212661743164,0.0
4,8,Sonate04_Opus7.mid,"[11, 10, 1, 11, 10, 1, 11, 10, 1, 11, 10, 8]",0,0.04532122611999512,0.0
4,9,Sonate04_Opus7.mid,"[0, 11, 2, 0, 11, 2, 0, 11, 2, 0, 11, 9]",0,0.04382777214050293,0.0
4,10,Sonate04_Opus7.mid,"[1, 0, 3, 1, 0, 3, 1, 0, 3, 1, 0, 10]",0,0.044342994689941406,0.0
4,11,Sonate04_Opus7.mid,"[2, 1, 4, 2, 1, 4, 2, 1, 4, 2, 1, 11]",0,0.043546199798583984,0.0
5,0,Sonate05_Opus10_1.mid,"[0, 7, 3, 0, 7, 3, 0, 7, 7]",2,0.023393869400024414,0.0
5,1,Sonate05_Opus10_1.mid,"[1, 8, 4, 1, 8, 4, 1, 8, 8]",0,0.023248910903930664,0.0
5,2,Sonate05_Opus10_1.mid,"[2, 9, 5, 2, 9, 5, 2, 9, 9]",0,0.023582935333251953,0.0
5,3,Sonate05_Opus10_1.mid,"[3, 10, 6, 3, 10, 6, 3, 10, 10]",0,0.023343801498413086,0.0
5,4,Sonate05_Opus10_1.mid,"[4, 11, 7, 4, 11, 7, 4, 11, 11]",0,0.02312326431274414,0.0
5,5,Sonate05_Opus10_1.mid,"[5, 0, 8, 5, 0, 8, 5, 0, 0]",0,0.02224898338317871,0.0
5,6,Sonate05_Opus10_1.mid,"[6, 1, 9, 6, 1, 9, 6, 1, 1]",0,0.022766828536987305,0.0
5,7,Sonate05_Opus10_1.mid,"[7, 2, 10, 7, 2, 10, 7, 2, 2]",0,0.022846221923828125,0.0
5,8,Sonate05_Opus10_1.mid,"[8, 3, 11, 8, 3, 11, 8, 3, 3]",0,0.022866010665893555,0.0
5,9,Sonate05_Opus10_1.mid,"[9, 4, 0, 9, 4, 0, 9, 4, 4]",0,0.022465944290161133,0.0
5,10,Sonate05_Opus10_1.mid,"[10, 5, 1, 10, 5, 1, 10, 5, 5]",0,0.022166013717651367,0.0
5,11,Sonate05_Opus10_1.mid,"[11, 6, 2, 11, 6, 2, 11, 6, 6]",0,0.02303290367126465,0.0
6,0,Sonate06_Opus10_2.mid,"[0, 11, 2, 0]",22,0.02904796600341797,0.0
6,1,Sonate06_Opus10_2.mid,"[1, 0, 3, 1]",11,0.02944326400756836,0.0
6,2,Sonate06_Opus10_2.mid,"[2, 1, 4, 2]",30,0.028654098510742188,0.0
6,3,Sonate06_Opus10_2.mid,"[3, 2, 5, 3]",20,0.029094219207763672,0.0
6,4,Sonate06_Opus10_2.mid,"[4, 3, 6, 4]",0,0.030095815658569336,0.0
6,5,Sonate06_Opus10_2.mid,"[5, 4, 7, 5]",33,0.0292050838470459,0.0
6,6,Sonate06_Opus10_2.mid,"[6, 5, 8, 6]",5,0.02928900718688965,0.0
6,7,Sonate06_Opus10_2.mid,"[7, 6, 9, 7]",33,0.028827905654907227,0.0
6,8,Sonate06_Opus10_2.mid,"[8, 7, 10, 8]",7,0.029232025146484375,0.0
6,9,Sonate06_Opus10_2.mid,"[9, 8, 11, 9]",5,0.02903008460998535,0.0
6,10,Sonate06_Opus10_2.mid,"[10, 9, 0, 10]",39,0.029082059860229492,0.0
6,11,Sonate06_Opus10_2.mid,"[11, 10, 1, 11]",2,0.02914571762084961,0.0
7,0,Sonate07_Opus10_3.mid,"[2, 1, 11, 9, 1, 2]",17,0.032216787338256836,0.0625
7,1,Sonate07_Opus10_3.mid,"[3, 2, 0, 10, 2, 3]",0,0.03223705291748047,0.015625
7,2,Sonate07_Opus10_3.mid,"[4, 3, 1, 11, 3, 4]",0,0.03168296813964844,0.03125
7,3,Sonate07_Opus10_3.mid,"[5, 4, 2, 0, 4, 5]",1,0.03187990188598633,0.0
