sonata,total_occurrences,total_time_s,avg_time_s,avg_memory_mb,note_count,channel_count,chord_count
1,279,0.36359457969665526,0.030299548308054605,0.08046874999999999,9333,5,2140
2,262,0.4170087814331055,0.03475073178609212,0.0046875,10780,5,2406
3,664,0.5262057304382324,0.04385047753651936,0.0020833333333333333,13932,5,3649
4,213,0.5425559043884277,0.045212992032368976,0.0007812499999999999,14291,5,3486
5,76,0.2758984088897705,0.022991534074147543,-0.004166666666666667,7244,5,1686
6,1542,0.3563577651977539,0.02969648043314616,0.0007812500000000002,9068,5,2041
7,436,0.394984769821167,0.032915397485097246,0.0010416666666666667,10451,5,2672
8,1860,0.36457414627075196,0.030381178855895998,0.0,9955,5,2680
9,491,0.2513035774230957,0.020941964785257977,0.0,6522,5,1495
10,290,0.30376243591308594,0.025313536326090496,0.0,7428,5,1538
11,375,0.4930978298187256,0.04109148581822713,0.0005208333333333333,12752,5,3143
13,2844,0.31139430999755857,0.025949525833129882,0.0,8461,5,2235
14,154,0.3406949520111084,0.0283912460009257,-0.021875000000000002,8597,5,1908
15,93,0.4313499450683594,0.035945828755696616,0.0,11581,5,3122
16,151,0.5085175991058349,0.04237646659215291,-0.0049479166666666664,13439,5,3529
17,1100,0.39453625679016113,0.03287802139918009,0.0,9963,5,2370
18,3068,0.49093103408813477,0.040910919507344566,0.0,12288,5,3421
19,17,0.16617836952209472,0.01384819746017456,0.0,3764,5,1182
20,18,0.15416355133056642,0.012846962610880535,0.00026041666666666666,3632,5,874
21,2020,0.6542693614959717,0.054522446791330975,0.0,16595,5,4374
22,2109,0.31128273010253904,0.02594022750854492,0.00026041666666666666,7676,5,2320
23,4162,0.5785810470581054,0.048215087254842116,0.0005208333333333333,15579,5,3544
24,62,0.25200667381286623,0.021000556151072186,0.0,6049,5,1187
25,315,0.24636664390563964,0.020530553658803304,-0.021093749999999998,5952,5,1480
26,3319,0.35018696784973147,0.029182247320810956,0.0,9495,5,2116
27,429,0.2573523998260498,0.021446033318837484,0.0,6644,5,1585
28,124,0.37825512886047363,0.0315212607383728,0.0,9437,5,2365
30,1073,0.3158590793609619,0.026321589946746826,0.0005208333333333333,8713,5,2257
31,509,0.2924159049987793,0.024367992083231607,0.0,8071,5,1893
