sonata,total_occurrences,total_time_s,avg_time_s,avg_memory_mb,note_count,channel_count,chord_count
1,75,0.37668142318725584,0.031390118598937984,0.04348958333333333,9333,5,2140
2,41,0.4273834228515625,0.03561528523763021,0.00390625,10780,5,2406
3,87,0.5388607978820801,0.04490506649017334,0.0020833333333333333,13932,5,3649
4,13,0.5553327083587647,0.04627772569656372,0.00026041666666666666,14291,5,3486
5,8,0.28357462882995604,0.023631219069163004,0.0,7244,5,1686
6,576,0.36603260040283203,0.030502716700236004,0.0005208333333333333,9068,5,2041
7,66,0.4128138065338135,0.034401150544484456,0.0005208333333333333,10451,5,2672
8,491,0.3707005500793457,0.030891712506612143,0.0,9955,5,2680
9,158,0.25745253562927245,0.02145437796910604,0.0,6522,5,1495
10,81,0.30864615440368653,0.02572051286697388,0.0,7428,5,1538
11,70,0.5021182060241699,0.04184318383534749,0.00026041666666666666,12752,5,3143
13,2324,0.319580078125,0.026631673177083332,0.0,8461,5,2235
14,12,0.3734694004058838,0.031122450033823648,0.0,8597,5,1908
15,15,0.4444242000579834,0.03703535000483195,0.0,11581,5,3122
16,28,0.516662311553955,0.04305519262949625,0.0007812499999999999,13439,5,3529
17,620,0.40683884620666505,0.033903237183888754,0.00026041666666666666,9963,5,2370
18,2108,0.5480753898620605,0.045672949155171706,-0.00390625,12288,5,3421
19,6,0.1777702808380127,0.014814190069834391,-0.0031249999999999997,3764,5,1182
20,6,0.15754666328430175,0.013128888607025145,0.0,3632,5,874
21,696,0.6757956504821777,0.05631630420684814,0.00026041666666666666,16595,5,4374
22,1981,0.3187296390533447,0.026560803254445393,0.0,7676,5,2320
23,3722,0.5983932971954345,0.04986610809961955,0.0018229166666666665,15579,5,3544
24,6,0.25097098350524905,0.02091424862543742,0.0,6049,5,1187
25,118,0.2516502380371094,0.020970853169759118,0.0,5952,5,1480
26,2135,0.3599575996398926,0.029996466636657716,0.0,9495,5,2116
27,120,0.262087345123291,0.021840612093607586,0.0,6644,5,1585
28,9,0.38802390098571776,0.032335325082143145,0.0,9437,5,2365
30,511,0.32378640174865725,0.026982200145721436,0.00026041666666666666,8713,5,2257
31,109,0.2979776382446289,0.024831469853719076,0.0,8071,5,1893
