sonata,total_occurrences,total_time_s,avg_time_s,avg_memory_mb,note_count,channel_count,chord_count
1,75,0.38036670684814455,0.031697225570678715,0.04322916666666667,9333,5,2140
2,41,0.42679553031921386,0.035566294193267824,0.0046875,10780,5,2406
3,87,0.5377265930175781,0.04481054941813151,0.00234375,13932,5,3649
4,13,0.5543019771575928,0.0461918314297994,0.0010416666666666667,14291,5,3486
5,8,0.2836138725280762,0.023634489377339682,0.0,7244,5,1686
6,576,0.3666386604309082,0.030553221702575684,0.0013020833333333333,9068,5,2041
7,66,0.40540380477905275,0.03378365039825439,0.0013020833333333333,10451,5,2672
8,491,0.3715564727783203,0.03096303939819336,0.0,9955,5,2680
9,158,0.258575439453125,0.021547953287760418,0.0,6522,5,1495
10,81,0.3092830657958984,0.02577358881632487,0.0,7428,5,1538
11,70,0.5118122100830078,0.04265101750691732,-0.07187500000000001,12752,5,3143
13,2324,0.31900982856750487,0.026584152380625406,0.0,8461,5,2235
14,12,0.36080408096313477,0.0300670067469279,-0.005729166666666666,8597,5,1908
15,15,0.44428629875183107,0.03702385822931926,0.0,11581,5,3122
16,28,0.5152407646179199,0.042936730384826656,0.0,13439,5,3529
17,620,0.4043523788452148,0.03369603157043457,0.0,9963,5,2370
18,2108,0.5031952381134033,0.04193293650945027,0.0,12288,5,3421
19,6,0.16936373710632324,0.01411364475886027,0.0,3764,5,1182
20,6,0.1571890354156494,0.01309908628463745,0.00026041666666666666,3632,5,874
21,696,0.6752031326293946,0.05626692771911621,0.0,16595,5,4374
22,1981,0.31795635223388674,0.026496362686157227,0.00026041666666666666,7676,5,2320
23,3722,0.5968634605407714,0.049738621711730956,0.0005208333333333333,15579,5,3544
24,6,0.25699586868286134,0.021416322390238444,0.0,6049,5,1187
25,118,0.2528022289276123,0.021066852410634357,0.0,5952,5,1480
26,2135,0.3614343166351318,0.030119526386260986,-0.00026041666666666666,9495,5,2116
27,120,0.2614294052124023,0.021785783767700195,0.0,6644,5,1585
28,9,0.3872029781341553,0.03226691484451294,0.0,9437,5,2365
30,511,0.3232117176055908,0.026934309800465902,0.0005208333333333333,8713,5,2257
31,109,0.297046422958374,0.024753868579864502,0.0,8071,5,1893
