sonata,total_occurrences,total_time_s,avg_time_s,avg_memory_mb,note_count,channel_count,chord_count
1,75,0.3770439624786377,0.03142033020655314,0.08203125,9333,5,2140
2,41,0.4306344985961914,0.03588620821634928,0.024739583333333332,10780,5,2406
3,87,0.5400686264038086,0.04500571886698405,0.009114583333333334,13932,5,3649
4,13,0.5615653991699219,0.04679711659749349,0.00390625,14291,5,3486
5,8,0.28925013542175293,0.024104177951812744,0.0,7244,5,1686
6,576,0.37156105041503906,0.030963420867919922,0.006510416666666667,9068,5,2041
7,66,0.41124629974365234,0.034270524978637695,0.005208333333333333,10451,5,2672
8,491,0.376725435256958,0.03139378627141317,0.0,9955,5,2680
9,158,0.2624378204345703,0.021869818369547527,0.0,6522,5,1495
10,81,0.31385207176208496,0.02615433931350708,0.0,7428,5,1538
11,70,0.5093696117401123,0.04244746764500936,0.0026041666666666665,12752,5,3143
13,2324,0.3236966133117676,0.026974717775980633,0.0,8461,5,2235
14,12,0.35817980766296387,0.02984831730524699,0.0013020833333333333,8597,5,1908
15,15,0.4503965377807617,0.03753304481506348,0.0,11581,5,3122
16,28,0.530785083770752,0.04423209031422933,0.0013020833333333333,13439,5,3529
17,620,0.4095728397369385,0.03413106997807821,0.0,9963,5,2370
18,2108,0.508913516998291,0.04240945974985758,0.0,12288,5,3421
19,6,0.16898298263549805,0.014081915219624838,0.0,3764,5,1182
20,6,0.15704679489135742,0.013087232907613119,0.0,3632,5,874
21,696,0.6754486560821533,0.05628738800684611,0.0,16595,5,4374
22,1981,0.31955909729003906,0.026629924774169922,0.0013020833333333333,7676,5,2320
23,3722,0.5996005535125732,0.04996671279271444,0.00390625,15579,5,3544
24,6,0.2503688335418701,0.02086406946182251,0.0,6049,5,1187
25,118,0.25188708305358887,0.02099059025446574,0.0,5952,5,1480
26,2135,0.36089015007019043,0.03007417917251587,0.0,9495,5,2116
27,120,0.2666356563568115,0.022219638029734295,0.0,6644,5,1585
28,9,0.3901193141937256,0.032509942849477134,0.0,9437,5,2365
30,511,0.3272981643676758,0.02727484703063965,0.0013020833333333333,8713,5,2257
31,109,0.2990572452545166,0.02492143710454305,0.0,8071,5,1893
