sonata,total_occurrences,total_time_s,avg_time_s,avg_memory_mb,note_count,channel_count,chord_count
1,23,0.35452895164489745,0.029544079303741453,0.0203125,9333,5,2140
2,15,0.40102267265319824,0.03341855605443319,0.0046875,10780,5,2406
3,18,0.49980897903442384,0.04165074825286865,0.00234375,13932,5,3649
4,9,0.5144696235656738,0.04287246863047282,-0.00390625,14291,5,3486
5,2,0.2648452281951904,0.022070435682932533,0.0,7244,5,1686
6,55,0.34164986610412595,0.02847082217534383,0.0005208333333333333,9068,5,2041
7,19,0.3742314338684082,0.031185952822367347,0.0005208333333333333,10451,5,2672
8,13,0.3391808032989502,0.02826506694157918,0.0,9955,5,2680
9,35,0.24135293960571289,0.02011274496714274,0.0,6522,5,1495
10,8,0.2946475982666016,0.024553966522216798,0.0,7428,5,1538
11,9,0.4617886543273926,0.03848238786061605,0.0,12752,5,3143
13,234,0.29925808906555174,0.024938174088795978,0.0,8461,5,2235
14,1,0.3256233692169189,0.027135280768076576,0.0,8597,5,1908
15,9,0.4098370552062988,0.03415308793385823,0.0,11581,5,3122
16,28,0.46503438949584963,0.038752865791320805,0.0005208333333333333,13439,5,3529
17,76,0.37983145713806155,0.031652621428171795,0.00026041666666666666,9963,5,2370
18,446,0.47382707595825196,0.039485589663187666,0.0,12288,5,3421
19,5,0.16104693412780763,0.013420577843983969,0.00026041666666666666,3764,5,1182
20,6,0.15014328956604003,0.012511940797170003,0.0,3632,5,874
21,133,0.6225181102752686,0.051876509189605714,0.0,16595,5,4374
22,46,0.3003103256225586,0.02502586046854655,0.0,7676,5,2320
23,164,0.5519275665283203,0.045993963877360024,0.0007812499999999999,15579,5,3544
24,4,0.23172974586486816,0.01931081215540568,0.0,6049,5,1187
25,13,0.23576006889343262,0.019646672407786052,0.0,5952,5,1480
26,550,0.3357357978820801,0.027977983156840008,0.0,9495,5,2116
27,4,0.24232792854309082,0.02019399404525757,0.0,6644,5,1585
28,2,0.3625618934631348,0.030213491121927897,0.0,9437,5,2365
30,37,0.30103650093078616,0.025086375077565514,0.0,8713,5,2257
31,6,0.2750678539276123,0.02292232116063436,0.0,8071,5,1893
