sonata,rotation,midi_file,motif,occurrences,time_s,memory_mb
1,0,Sonate01_Opus2_1.mid,"[0, 5, 8, 0, 5]",29,0.03006463050842285,0.2
1,1,Sonate01_Opus2_1.mid,"[1, 6, 9, 1, 6]",15,0.03057870864868164,0.1
1,2,Sonate01_Opus2_1.mid,"[2, 7, 10, 2, 7]",1,0.029589462280273437,0.021875
1,3,Sonate01_Opus2_1.mid,"[3, 8, 11, 3, 8]",10,0.029649829864501952,0.1
1,4,Sonate01_Opus2_1.mid,"[4, 9, 0, 4, 9]",30,0.0302032470703125,0.225
1,5,Sonate01_Opus2_1.mid,"[5, 10, 1, 5, 10]",9,0.0294586181640625,0.0
1,6,Sonate01_Opus2_1.mid,"[6, 11, 2, 6, 11]",0,0.03012676239013672,0.0
1,7,Sonate01_Opus2_1.mid,"[7, 0, 3, 7, 0]",20,0.030213356018066406,0.0
1,8,Sonate01_Opus2_1.mid,"[8, 1, 4, 8, 1]",35,0.03045830726623535,0.2
1,9,Sonate01_Opus2_1.mid,"[9, 2, 5, 9, 2]",5,0.030284643173217773,-0.05
1,10,Sonate01_Opus2_1.mid,"[10, 3, 6, 10, 3]",0,0.029578256607055663,0.0
1,11,Sonate01_Opus2_1.mid,"[11, 4, 7, 11, 4]",15,0.030466842651367187,0.1
2,0,Sonate02_Opus2_2.mid,"[9, 4, 4, 2, 1, 11, 9]",17,0.03452386856079102,0.053125
2,1,Sonate02_Opus2_2.mid,"[10, 5, 5, 3, 2, 0, 10]",10,0.034994316101074216,-0.015625
2,2,Sonate02_Opus2_2.mid,"[11, 6, 6, 4, 3, 1, 11]",4,0.03386530876159668,-0.003125
2,3,Sonate02_Opus2_2.mid,"[0, 7, 7, 5, 4, 2, 0]",10,0.03448982238769531,0.0
2,4,Sonate02_Opus2_2.mid,"[1, 8, 8, 6, 5, 3, 1]",4,0.03468036651611328,0.0
2,5,Sonate02_Opus2_2.mid,"[2, 9, 9, 7, 6, 4, 2]",4,0.034429740905761716,0.0
2,6,Sonate02_Opus2_2.mid,"[3, 10, 10, 8, 7, 5, 3]",2,0.035085439682006836,0.0
2,7,Sonate02_Opus2_2.mid,"[4, 11, 11, 9, 8, 6, 4]",5,0.03425097465515137,0.0
2,8,Sonate02_Opus2_2.mid,"[5, 0, 0, 10, 9, 7, 5]",0,0.03474612236022949,0.0
2,9,Sonate02_Opus2_2.mid,"[6, 1, 1, 11, 10, 8, 6]",0,0.034055328369140624,0.0
2,10,Sonate02_Opus2_2.mid,"[7, 2, 2, 0, 11, 9, 7]",1,0.03411655426025391,0.0
2,11,Sonate02_Opus2_2.mid,"[8, 3, 3, 1, 0, 10, 8]",4,0.03498096466064453,0.0
3,0,Sonate03_Opus2_3.mid,"[0, 11, 0, 11, 0, 2, 11]",119,0.044022417068481444,0.01875
3,1,Sonate03_Opus2_3.mid,"[1, 0, 1, 0, 1, 3, 0]",20,0.04436912536621094,0.0
3,2,Sonate03_Opus2_3.mid,"[2, 1, 2, 1, 2, 4, 1]",15,0.04356107711791992,-0.0375
3,3,Sonate03_Opus2_3.mid,"[3, 2, 3, 2, 3, 5, 2]",9,0.044152021408081055,-0.04375
3,4,Sonate03_Opus2_3.mid,"[4, 3, 4, 3, 4, 6, 3]",8,0.04344840049743652,0.0
3,5,Sonate03_Opus2_3.mid,"[5, 4, 5, 4, 5, 7, 4]",49,0.04328594207763672,0.0
3,6,Sonate03_Opus2_3.mid,"[6, 5, 6, 5, 6, 8, 5]",8,0.04372859001159668,0.0
3,7,Sonate03_Opus2_3.mid,"[7, 6, 7, 6, 7, 9, 6]",47,0.04366159439086914,0.0
3,8,Sonate03_Opus2_3.mid,"[8, 7, 8, 7, 8, 10, 7]",18,0.04585871696472168,0.0125
3,9,Sonate03_Opus2_3.mid,"[9, 8, 9, 8, 9, 11, 8]",3,0.04201474189758301,0.0
3,10,Sonate03_Opus2_3.mid,"[10, 9, 10, 9, 10, 0, 9]",2,0.04322662353515625,0.0
3,11,Sonate03_Opus2_3.mid,"[11, 10, 11, 10, 11, 1, 10]",10,0.043457651138305665,0.0
4,0,Sonate04_Opus7.mid,"[3, 2, 5, 3, 2, 5, 3, 2, 5, 3, 2, 0]",17,0.045085573196411134,0.009375
4,1,Sonate04_Opus7.mid,"[4, 3, 6, 4, 3, 6, 4, 3, 6, 4, 3, 1]",0,0.046137237548828126,0.0
4,2,Sonate04_Opus7.mid,"[5, 4, 7, 5, 4, 7, 5, 4, 7, 5, 4, 2]",0,0.044562768936157224,0.0
4,3,Sonate04_Opus7.mid,"[6, 5, 8, 6, 5, 8, 6, 5, 8, 6, 5, 3]",0,0.044962406158447266,0.0
4,4,Sonate04_Opus7.mid,"[7, 6, 9, 7, 6, 9, 7, 6, 9, 7, 6, 4]",0,0.04485311508178711,0.0
4,5,Sonate04_Opus7.mid,"[8, 7, 10, 8, 7, 10, 8, 7, 10, 8, 7, 5]",7,0.045459413528442384,0.0
4,6,Sonate04_Opus7.mid,"[9, 8, 11, 9, 8, 11, 9, 8, 11, 9, 8, 6]",0,0.04457001686096192,-0.00625
4,7,Sonate04_Opus7.mid,"[10, 9, 0, 10, 9, 0, 10, 9, 0, 10, 9, 7]",2,0.04413137435913086,0.0
4,8,Sonate04_Opus7.mid,"[11, 10, 1, 11, 10, 1, 11, 10, 1, 11, 10, 8]",0,0.04483518600463867,0.0
4,9,Sonate04_Opus7.mid,"[0, 11, 2, 0, 11, 2, 0, 11, 2, 0, 11, 9]",0,0.04344882965087891,0.0
4,10,Sonate04_Opus7.mid,"[1, 0, 3, 1, 0, 3, 1, 0, 3, 1, 0, 10]",0,0.0443148136138916,0.0
4,11,Sonate04_Opus7.mid,"[2, 1, 4, 2, 1, 4, 2, 1, 4, 2, 1, 11]",0,0.04441304206848144,0.0
