sonata,total_occurrences,total_time_s,avg_time_s,avg_memory_mb,note_count,channel_count,chord_count
1,484,0.40873169898986816,0.03406097491582235,0.09999999999999999,9333,5,2140
2,345,0.4637341022491455,0.03864450852076213,0.00390625,10780,5,2406
3,534,0.59031982421875,0.04919331868489583,0.00234375,13932,5,3649
4,29,0.6048245906829834,0.050402049223581956,0.00026041666666666666,14291,5,3486
5,37,0.3070842742919922,0.02559035619099935,0.0,7244,5,1686
6,5178,0.3991247177124023,0.03326039314270019,0.0005208333333333333,9068,5,2041
7,522,0.4424134731292725,0.036867789427439374,0.0005208333333333333,10451,5,2672
8,1687,0.4099062442779541,0.03415885368982951,0.0,9955,5,2680
9,1388,0.28030872344970703,0.023359060287475586,0.0,6522,5,1495
10,321,0.3368864059448242,0.028073867162068684,0.0,7428,5,1538
11,517,0.5496540069580078,0.045804500579833984,0.00026041666666666666,12752,5,3143
13,12040,0.34313130378723145,0.02859427531560262,0.0,8461,5,2235
14,238,0.38173832893371584,0.03181152741114299,0.0,8597,5,1908
15,26,0.48708143234252926,0.04059011936187744,0.0,11581,5,3122
16,28,0.587474012374878,0.0489561676979065,0.0007812499999999999,13439,5,3529
17,2483,0.4399834632873535,0.03666528860727946,-0.007552083333333333,9963,5,2370
18,11716,0.5418524742126465,0.04515437285105387,0.0,12288,5,3421
19,16,0.18131484985351562,0.015109570821126302,0.00026041666666666666,3764,5,1182
20,6,0.16705336570739746,0.013921113808949788,0.0,3632,5,874
21,2645,0.7393451690673828,0.0616120974222819,0.0,16595,5,4374
22,7582,0.34032354354858396,0.02836029529571533,0.0,7676,5,2320
23,15062,0.6518949508666992,0.054324579238891606,0.0013020833333333333,15579,5,3544
24,51,0.2753927707672119,0.022949397563934326,0.0,6049,5,1187
25,542,0.2706028938293457,0.022550241152445475,0.0,5952,5,1480
26,9513,0.43753795623779296,0.036461496353149415,0.0010416666666666667,9495,5,2116
27,866,0.2880606174468994,0.024005051453908285,0.0,6644,5,1585
28,42,0.417375659942627,0.03478130499521891,0.0,9437,5,2365
30,2526,0.35296339988708497,0.029413616657257082,0.0,8713,5,2257
31,660,0.327802038192749,0.027316836516062416,0.0,8071,5,1893
