sonata,total_occurrences,total_time_s,avg_time_s,avg_memory_mb,note_count,channel_count,chord_count
1,23,0.35236597061157227,0.029363830884297688,0.08333333333333333,9333,5,2140
2,15,0.3975996971130371,0.03313330809275309,0.024739583333333332,10780,5,2406
3,18,0.4974963665008545,0.04145803054173788,0.009114583333333334,13932,5,3649
4,9,0.5167596340179443,0.0430633028348287,0.00390625,14291,5,3486
5,2,0.2711317539215088,0.0225943128267924,0.0013020833333333333,7244,5,1686
6,55,0.3440220355987549,0.028668502966562908,0.00390625,9068,5,2041
7,19,0.38526320457458496,0.03210526704788208,0.00390625,10451,5,2672
8,13,0.3417644500732422,0.028480370839436848,-0.026041666666666668,9955,5,2680
9,35,0.24419403076171875,0.020349502563476562,0.0,6522,5,1495
10,8,0.2908921241760254,0.024241010348002117,0.0,7428,5,1538
11,9,0.47149181365966797,0.039290984471639,-0.19661458333333334,12752,5,3143
13,234,0.30302953720092773,0.025252461433410645,0.0,8461,5,2235
14,1,0.3296315670013428,0.027469297250111897,0.0013020833333333333,8597,5,1908
15,9,0.4141383171081543,0.03451152642567953,0.0,11581,5,3122
16,28,0.4698915481567383,0.03915762901306152,0.0013020833333333333,13439,5,3529
17,76,0.3848762512207031,0.032073020935058594,0.0,9963,5,2370
18,446,0.4769477844238281,0.03974564870198568,0.0,12288,5,3421
19,5,0.16118812561035156,0.01343234380086263,0.0,3764,5,1182
20,6,0.1504526138305664,0.012537717819213867,0.0,3632,5,874
21,133,0.6281869411468506,0.05234891176223755,0.0013020833333333333,16595,5,4374
22,46,0.2997250556945801,0.02497708797454834,0.0013020833333333333,7676,5,2320
23,164,0.5516250133514404,0.045968751112620033,0.0026041666666666665,15579,5,3544
24,4,0.23218965530395508,0.019349137941996258,0.0,6049,5,1187
25,13,0.23662686347961426,0.019718905289967854,0.0,5952,5,1480
26,550,0.3344547748565674,0.027871231238047283,0.0,9495,5,2116
27,4,0.24012207984924316,0.020010173320770264,0.0013020833333333333,6644,5,1585
28,2,0.3620147705078125,0.030167897542317707,0.0,9437,5,2365
30,37,0.30181169509887695,0.02515097459157308,0.0013020833333333333,8713,5,2257
31,6,0.27504992485046387,0.02292082707087199,0.0,8071,5,1893
