sonata,rotation,midi_file,motif,occurrences,time_s,memory_mb
1,0,Sonate01_Opus2_1.mid,"[0, 5, 8, 0, 5]",502,0.03453493118286133,1.40625
1,1,Sonate01_Opus2_1.mid,"[1, 6, 9, 1, 6]",541,0.03438305854797363,0.3125
1,2,Sonate01_Opus2_1.mid,"[2, 7, 10, 2, 7]",708,0.0347137451171875,0.25
1,3,Sonate01_Opus2_1.mid,"[3, 8, 11, 3, 8]",609,0.03427624702453613,0.015625
1,4,Sonate01_Opus2_1.mid,"[4, 9, 0, 4, 9]",496,0.034277915954589844,0.234375
1,5,Sonate01_Opus2_1.mid,"[5, 10, 1, 5, 10]",733,0.03448486328125,0.015625
1,6,Sonate01_Opus2_1.mid,"[6, 11, 2, 6, 11]",543,0.03395724296569824,-0.234375
1,7,Sonate01_Opus2_1.mid,"[7, 0, 3, 7, 0]",504,0.0337982177734375,0.203125
1,8,Sonate01_Opus2_1.mid,"[8, 1, 4, 8, 1]",484,0.033679962158203125,0.0
1,9,Sonate01_Opus2_1.mid,"[9, 2, 5, 9, 2]",714,0.034629106521606445,0.265625
1,10,Sonate01_Opus2_1.mid,"[10, 3, 6, 10, 3]",821,0.034958839416503906,-0.203125
1,11,Sonate01_Opus2_1.mid,"[11, 4, 7, 11, 4]",432,0.03382086753845215,0.21875
2,0,Sonate02_Opus2_2.mid,"[9, 4, 4, 2, 1, 11, 9]",583,0.03972601890563965,0.21875
2,1,Sonate02_Opus2_2.mid,"[10, 5, 5, 3, 2, 0, 10]",621,0.040350914001464844,0.0
2,2,Sonate02_Opus2_2.mid,"[11, 6, 6, 4, 3, 1, 11]",742,0.04289698600769043,0.015625
2,3,Sonate02_Opus2_2.mid,"[0, 7, 7, 5, 4, 2, 0]",569,0.04048895835876465,0.0
2,4,Sonate02_Opus2_2.mid,"[1, 8, 8, 6, 5, 3, 1]",514,0.04021501541137695,0.0
2,5,Sonate02_Opus2_2.mid,"[2, 9, 9, 7, 6, 4, 2]",573,0.04041600227355957,0.0
2,6,Sonate02_Opus2_2.mid,"[3, 10, 10, 8, 7, 5, 3]",490,0.04008603096008301,0.0
2,7,Sonate02_Opus2_2.mid,"[4, 11, 11, 9, 8, 6, 4]",567,0.040555715560913086,0.0
2,8,Sonate02_Opus2_2.mid,"[5, 0, 0, 10, 9, 7, 5]",568,0.040572166442871094,0.0
2,9,Sonate02_Opus2_2.mid,"[6, 1, 1, 11, 10, 8, 6]",663,0.041448116302490234,0.0
2,10,Sonate02_Opus2_2.mid,"[7, 2, 2, 0, 11, 9, 7]",666,0.04129195213317871,0.0
2,11,Sonate02_Opus2_2.mid,"[8, 3, 3, 1, 0, 10, 8]",492,0.03995800018310547,0.0
3,0,Sonate03_Opus2_3.mid,"[0, 11, 0, 11, 0, 2, 11]",1299,0.05106997489929199,0.078125
3,1,Sonate03_Opus2_3.mid,"[1, 0, 1, 0, 1, 3, 0]",1221,0.05191612243652344,0.0
3,2,Sonate03_Opus2_3.mid,"[2, 1, 2, 1, 2, 4, 1]",1554,0.05368494987487793,0.0
3,3,Sonate03_Opus2_3.mid,"[3, 2, 3, 2, 3, 5, 2]",1541,0.05291390419006348,0.0
3,4,Sonate03_Opus2_3.mid,"[4, 3, 4, 3, 4, 6, 3]",1110,0.052694082260131836,0.0
3,5,Sonate03_Opus2_3.mid,"[5, 4, 5, 4, 5, 7, 4]",1392,0.053159236907958984,0.0
3,6,Sonate03_Opus2_3.mid,"[6, 5, 6, 5, 6, 8, 5]",1199,0.05187082290649414,0.0
3,7,Sonate03_Opus2_3.mid,"[7, 6, 7, 6, 7, 9, 6]",1127,0.051039934158325195,0.0
3,8,Sonate03_Opus2_3.mid,"[8, 7, 8, 7, 8, 10, 7]",1047,0.05107712745666504,0.0
3,9,Sonate03_Opus2_3.mid,"[9, 8, 9, 8, 9, 11, 8]",877,0.052284955978393555,0.0
3,10,Sonate03_Opus2_3.mid,"[10, 9, 10, 9, 10, 0, 9]",1148,0.05244588851928711,0.0
3,11,Sonate03_Opus2_3.mid,"[11, 10, 11, 10, 11, 1, 10]",1101,0.05163002014160156,0.0
4,0,Sonate04_Opus7.mid,"[3, 2, 5, 3, 2, 5, 3, 2, 5, 3, 2, 0]",459,0.05601310729980469,0.015625
4,1,Sonate04_Opus7.mid,"[4, 3, 6, 4, 3, 6, 4, 3, 6, 4, 3, 1]",364,0.05534625053405762,0.0
