sonata,total_occurrences,total_time_s,avg_time_s,avg_memory_mb,note_count,channel_count,chord_count
1,23,0.34859046936035154,0.029049205780029296,0.02005208333333333,9333,5,2140
2,15,0.3965340614318848,0.03304450511932373,0.004947916666666667,10780,5,2406
3,18,0.49521889686584475,0.041268241405487065,0.0020833333333333333,13932,5,3649
4,9,0.5093366146087647,0.042444717884063725,0.00026041666666666666,14291,5,3486
5,2,0.2967659950256348,0.024730499585469565,0.0,7244,5,1686
6,55,0.33837299346923827,0.028197749455769857,0.0005208333333333333,9068,5,2041
7,19,0.37071757316589354,0.030893131097157796,0.0005208333333333333,10451,5,2672
8,13,0.3360024929046631,0.02800020774205526,0.0,9955,5,2680
9,35,0.238936185836792,0.019911348819732666,0.0,6522,5,1495
10,8,0.28541951179504393,0.02378495931625366,0.0,7428,5,1538
11,9,0.4573338985443115,0.03811115821202596,0.0,12752,5,3143
13,234,0.2952537536621094,0.02460447947184245,0.0,8461,5,2235
14,1,0.3231990337371826,0.026933252811431885,0.0,8597,5,1908
15,9,0.4049952030181885,0.03374960025151571,0.0,11581,5,3122
16,28,0.46064252853393556,0.03838687737782796,0.0005208333333333333,13439,5,3529
17,76,0.3769850254058838,0.03141541878382365,0.0,9963,5,2370
18,446,0.47181949615478513,0.0393182913462321,0.0,12288,5,3421
19,5,0.1595172882080078,0.013293107350667318,0.00026041666666666666,3764,5,1182
20,6,0.14889974594116212,0.01240831216176351,0.0,3632,5,874
21,133,0.6153553485870361,0.05127961238225301,0.0,16595,5,4374
22,46,0.2980626106262207,0.024838550885518392,0.0,7676,5,2320
23,164,0.548620080947876,0.045718340078989665,0.0007812499999999999,15579,5,3544
24,4,0.22971587181091307,0.01914298931757609,0.0,6049,5,1187
25,13,0.23356647491455076,0.019463872909545897,0.0,5952,5,1480
26,550,0.33195648193359373,0.027663040161132812,0.0,9495,5,2116
27,4,0.23828749656677245,0.01985729138056437,0.0,6644,5,1585
28,2,0.3597710132598877,0.029980917771657307,0.0,9437,5,2365
30,37,0.30255732536315916,0.02521311044692993,0.0,8713,5,2257
31,6,0.2724147796630859,0.022701231638590492,0.0,8071,5,1893
