sonata,total_occurrences,total_time_s,avg_time_s,avg_memory_mb,note_count,channel_count,chord_count
1,75,0.38395166397094727,0.03199597199757894,0.08203125,9333,5,2140
2,41,0.42958903312683105,0.03579908609390259,0.01953125,10780,5,2406
3,87,0.5422046184539795,0.04518371820449829,0.01171875,13932,5,3649
4,13,0.5623471736907959,0.046862264474232994,0.0,14291,5,3486
5,8,0.2890760898590088,0.0240896741549174,0.0,7244,5,1686
6,576,0.3729379177093506,0.03107815980911255,0.0026041666666666665,9068,5,2041
7,66,0.42039918899536133,0.03503326574961344,-0.3268229166666667,10451,5,2672
8,491,0.3780972957611084,0.03150810798009237,0.0,9955,5,2680
9,158,0.26317262649536133,0.021931052207946777,0.0,6522,5,1495
10,81,0.3165931701660156,0.0263827641805013,0.0013020833333333333,7428,5,1538
11,70,0.5121893882751465,0.04268244902292887,0.0,12752,5,3143
13,2324,0.32465100288391113,0.027054250240325928,0.0,8461,5,2235
14,12,0.35811710357666016,0.02984309196472168,0.0013020833333333333,8597,5,1908
15,15,0.4518001079559326,0.03765000899632772,0.0,11581,5,3122
16,28,0.5246279239654541,0.04371899366378784,0.0026041666666666665,13439,5,3529
17,620,0.41254186630249023,0.034378488858540855,0.0026041666666666665,9963,5,2370
18,2108,0.5126876831054688,0.0427239735921224,0.0,12288,5,3421
19,6,0.1710972785949707,0.014258106549580893,0.0,3764,5,1182
20,6,0.15883922576904297,0.013236602147420248,0.0,3632,5,874
21,696,0.6834688186645508,0.05695573488871256,0.0,16595,5,4374
22,1981,0.32096314430236816,0.026746928691864014,0.0,7676,5,2320
23,3722,0.6103508472442627,0.05086257060368856,0.005208333333333333,15579,5,3544
24,6,0.25170326232910156,0.020975271860758465,0.0,6049,5,1187
25,118,0.2544891834259033,0.02120743195215861,0.0,5952,5,1480
26,2135,0.3630225658416748,0.030251880486806233,0.0,9495,5,2116
27,120,0.26557302474975586,0.02213108539581299,0.0,6644,5,1585
28,9,0.39220142364501953,0.0326834519704183,0.0,9437,5,2365
30,511,0.3271627426147461,0.027263561884562176,0.0,8713,5,2257
31,109,0.30269813537597656,0.025224844614664715,0.0,8071,5,1893
