sonata,total_occurrences,total_time_s,avg_time_s,avg_memory_mb,note_count,channel_count,chord_count
1,75,0.37697601318359375,0.03141466776529948,0.04322916666666667,9333,5,2140
2,41,0.42904105186462405,0.03575342098871867,0.004166666666666667,10780,5,2406
3,87,0.5492496967315674,0.04577080806096395,0.0020833333333333333,13932,5,3649
4,13,0.5687056541442871,0.04739213784535726,0.00026041666666666666,14291,5,3486
5,8,0.2846862316131592,0.023723852634429932,0.0,7244,5,1686
6,576,0.3674941539764404,0.030624512831370035,0.0005208333333333333,9068,5,2041
7,66,0.4068911552429199,0.033907596270243326,0.0005208333333333333,10451,5,2672
8,491,0.37201704978942873,0.03100142081578573,0.0,9955,5,2680
9,158,0.258563756942749,0.021546979745229084,0.0,6522,5,1495
10,81,0.3100499153137207,0.02583749294281006,0.0,7428,5,1538
11,70,0.5031008720397949,0.04192507266998291,0.00026041666666666666,12752,5,3143
13,2324,0.3207043170928955,0.02672535975774129,0.0,8461,5,2235
14,12,0.35203752517700193,0.029336460431416828,0.0,8597,5,1908
15,15,0.45309038162231446,0.03775753180185954,0.0,11581,5,3122
16,28,0.5215683460235596,0.04346402883529663,0.0015625000000000003,13439,5,3529
17,620,0.40511159896850585,0.033759299914042154,0.0,9963,5,2370
18,2108,0.5052998065948486,0.04210831721623739,0.0,12288,5,3421
19,6,0.1693277359008789,0.014110644658406576,0.00026041666666666666,3764,5,1182
20,6,0.1574796676635742,0.013123305638631184,0.0,3632,5,874
21,696,0.678528881072998,0.056544073422749835,0.0,16595,5,4374
22,1981,0.31873359680175783,0.026561133066813153,0.0,7676,5,2320
23,3722,0.5989875793457031,0.04991563161214193,0.0015624999999999999,15579,5,3544
24,6,0.25083608627319337,0.02090300718943278,0.0,6049,5,1187
25,118,0.25159311294555664,0.020966092745463055,0.0,5952,5,1480
26,2135,0.36061763763427734,0.030051469802856445,0.0,9495,5,2116
27,120,0.26175704002380373,0.02181308666865031,0.0,6644,5,1585
28,9,0.38771791458129884,0.03230982621510824,0.0,9437,5,2365
30,511,0.32901363372802733,0.027417802810668943,0.0,8713,5,2257
31,109,0.2980340480804443,0.02483617067337036,0.0,8071,5,1893
