sonata,total_occurrences,total_time_s,avg_time_s,avg_memory_mb,note_count,channel_count,chord_count
1,165,0.3757457733154297,0.031312147776285805,0.14453125,9333,5,2140
2,133,0.43004322052001953,0.03583693504333496,0.0234375,10780,5,2406
3,216,0.5455548763275146,0.04546290636062622,0.009114583333333334,13932,5,3649
4,20,0.5659463405609131,0.04716219504674276,0.01171875,14291,5,3486
5,13,0.28913283348083496,0.02409440279006958,0.0,7244,5,1686
6,2705,0.37943029403686523,0.03161919116973877,0.0078125,9068,5,2041
7,147,0.41263699531555176,0.03438641627629598,0.006510416666666667,10451,5,2672
8,664,0.3829982280731201,0.031916519006093345,0.0,9955,5,2680
9,511,0.262786865234375,0.021898905436197918,0.0013020833333333333,6522,5,1495
10,152,0.3168044090270996,0.02640036741892497,0.0013020833333333333,7428,5,1538
11,183,0.5214409828186035,0.04345341523488363,-0.421875,12752,5,3143
13,4984,0.3998842239379883,0.03332368532816569,0.0026041666666666665,8461,5,2235
14,64,0.3598625659942627,0.029988547166188557,0.0013020833333333333,8597,5,1908
15,18,0.47653722763061523,0.039711435635884605,0.00390625,11581,5,3122
16,28,0.5388822555541992,0.0449068546295166,0.0026041666666666665,13439,5,3529
17,1290,0.4212160110473633,0.03510133425394694,0.0,9963,5,2370
18,5183,0.5087065696716309,0.042392214139302574,0.0013020833333333333,12288,5,3421
19,12,0.1687309741973877,0.014060914516448975,-0.020833333333333332,3764,5,1182
20,6,0.15642690658569336,0.01303557554880778,0.0013020833333333333,3632,5,874
21,1299,0.6781809329986572,0.0565150777498881,0.0013020833333333333,16595,5,4374
22,4421,0.31732726097106934,0.02644393841425578,0.0013020833333333333,7676,5,2320
23,7391,0.5998315811157227,0.04998596509297689,0.0026041666666666665,15579,5,3544
24,16,0.25458860397338867,0.02121571699778239,0.0,6049,5,1187
25,254,0.2512068748474121,0.020933906237284344,0.0,5952,5,1480
26,4968,0.36135101318359375,0.030112584431966145,0.0,9495,5,2116
27,331,0.2631866931915283,0.02193222443262736,0.0,6644,5,1585
28,24,0.3871598243713379,0.03226331869761149,0.0,9437,5,2365
30,1096,0.32535552978515625,0.027112960815429688,0.0013020833333333333,8713,5,2257
31,369,0.29930543899536133,0.02494211991628011,0.0,8071,5,1893
