sonata,total_occurrences,total_time_s,avg_time_s,avg_memory_mb,note_count,channel_count,chord_count
1,56569,0.5006297588348388,0.041719146569569904,0.18984375,9333,5,2140
2,24673,0.6265111923217773,0.05220926602681478,0.0033854166666666668,10780,5,2406
3,37636,0.7629697799682618,0.06358081499735514,0.003645833333333333,13932,5,3649
4,4898,0.8135188579559326,0.06779323816299439,0.00026041666666666666,14291,5,3486
5,4098,0.40698680877685545,0.033915567398071285,0.0,7244,5,1686
6,67579,0.46081361770629886,0.03840113480885824,0.0007812499999999999,9068,5,2041
7,40756,0.5624720096588135,0.04687266747156779,0.0013020833333333333,10451,5,2672
8,44103,0.5359108448028564,0.0446592370669047,0.0005208333333333333,9955,5,2680
9,49201,0.33357853889465333,0.027798211574554445,0.0,6522,5,1495
10,27772,0.4457146644592285,0.03714288870493571,0.0,7428,5,1538
11,48089,0.7061541557312012,0.05884617964426677,0.0007812500000000002,12752,5,3143
13,69553,0.3735398292541504,0.031128319104512536,0.0,8461,5,2235
14,32332,0.4948434352874756,0.04123695294062297,0.00026041666666666666,8597,5,1908
15,16616,0.6571681499481201,0.054764012495676674,0.00026041666666666666,11581,5,3122
16,5278,0.8295694828033447,0.06913079023361206,0.0,13439,5,3529
17,77077,0.5134455680847168,0.042787130673726394,0.0,9963,5,2370
18,107456,0.5933297634124756,0.04944414695103963,0.0,12288,5,3421
19,13360,0.22633004188537598,0.01886083682378133,0.00026041666666666666,3764,5,1182
20,2026,0.2217711925506592,0.018480932712554934,0.0,3632,5,874
21,95587,0.9051275253295898,0.07542729377746582,0.0,16595,5,4374
22,65426,0.37239875793457033,0.03103322982788086,-0.0078125,7676,5,2320
23,124885,0.7090329170227051,0.05908607641855876,0.0005208333333333333,15579,5,3544
24,12411,0.3574763298034668,0.029789694150288898,0.0,6049,5,1187
25,35505,0.3290956974029541,0.027424641450246173,0.00026041666666666666,5952,5,1480
26,77522,0.4229270458221436,0.03524392048517863,0.0,9495,5,2116
27,38220,0.3520488739013672,0.029337406158447266,0.0,6644,5,1585
28,8442,0.561690092086792,0.04680750767389933,-0.014583333333333332,9437,5,2365
30,62691,0.4213089942932129,0.03510908285776774,0.0005208333333333333,8713,5,2257
31,31989,0.4271888732910156,0.035599072774251304,0.0,8071,5,1893
