sonata,total_occurrences,total_time_s,avg_time_s,avg_memory_mb,note_count,channel_count,chord_count
1,3698,0.4079869270324707,0.033998910586039224,0.11640625,9333,5,2140
2,2381,0.47787652015686033,0.039823043346405025,0.00390625,10780,5,2406
3,4978,0.6102657794952393,0.05085548162460327,0.0026041666666666665,13932,5,3649
4,182,0.6253320217132569,0.05211100180943807,0.00026041666666666666,14291,5,3486
5,207,0.32445502281188965,0.02703791856765747,0.0,7244,5,1686
6,18920,0.40442824363708496,0.033702353636423744,0.0005208333333333333,9068,5,2041
7,3713,0.4510807991027832,0.0375900665918986,0.0005208333333333333,10451,5,2672
8,11106,0.43308296203613283,0.0360902468363444,0.0,9955,5,2680
9,7326,0.2811713218688965,0.023430943489074707,0.0,6522,5,1495
10,2834,0.3473818778991699,0.028948489824930826,0.0,7428,5,1538
11,3384,0.5645512580871582,0.04704593817392985,0.0,12752,5,3143
13,24524,0.34035000801086424,0.02836250066757202,0.0,8461,5,2235
14,2527,0.38846468925476074,0.03237205743789673,0.0,8597,5,1908
15,714,0.5016988277435303,0.041808235645294185,0.0,11581,5,3122
16,167,0.6196528911590576,0.05163774092992147,0.0005208333333333333,13439,5,3529
17,10001,0.4360466957092285,0.03633722464243571,0.0005208333333333333,9963,5,2370
18,30897,0.537968111038208,0.04483067591985066,0.0,12288,5,3421
19,328,0.1808323860168457,0.015069365501403809,0.00026041666666666666,3764,5,1182
20,25,0.16712737083435059,0.013927280902862549,0.0,3632,5,874
21,12696,0.7552645206451416,0.0629387100537618,0.0,16595,5,4374
22,18569,0.3354188442230225,0.02795157035191854,0.0,7676,5,2320
23,32417,0.6392598628997803,0.05327165524164836,0.0010416666666666667,15579,5,3544
24,913,0.28149099349975587,0.023457582791646323,0.0,6049,5,1187
25,2883,0.2702785015106201,0.022523208459218343,0.0,5952,5,1480
26,23574,0.38137235641479494,0.031781029701232914,0.0,9495,5,2116
27,6563,0.2965031623840332,0.024708596865336097,-0.032031250000000004,6644,5,1585
28,657,0.4255982398986816,0.035466519991556804,0.0,9437,5,2365
30,11563,0.3543103694915771,0.029525864124298095,-0.012760416666666668,8713,5,2257
31,3616,0.3406820774078369,0.028390173117319742,0.0,8071,5,1893
