sonata,total_occurrences,total_time_s,avg_time_s,avg_memory_mb,note_count,channel_count,chord_count
1,7087,0.40987353324890136,0.03415612777074178,0.13880208333333333,9333,5,2140
2,7283,0.4858098030090332,0.04048415025075277,0.004166666666666667,10780,5,2406
3,15185,0.6268911838531495,0.05224093198776245,0.0013020833333333333,13932,5,3649
4,5800,0.6592892646789551,0.054940772056579594,0.0,14291,5,3486
5,2005,0.314747953414917,0.026228996117909752,0.0,7244,5,1686
6,21609,0.41039295196533204,0.03419941266377767,0.0005208333333333333,9068,5,2041
7,9700,0.4558682441711426,0.037989020347595215,0.0005208333333333333,10451,5,2672
8,19261,0.4371769905090332,0.036431415875752764,0.00026041666666666666,9955,5,2680
9,8842,0.28051152229309084,0.023375960191090905,0.00026041666666666666,6522,5,1495
10,6828,0.3509949207305908,0.029249576727549232,0.0,7428,5,1538
11,8611,0.5700584411621094,0.04750487009684245,0.0,12752,5,3143
13,24927,0.33967251777648927,0.028306043148040774,0.0,8461,5,2235
14,6307,0.38867840766906736,0.03238986730575561,0.0,8597,5,1908
15,4742,0.5078393459320069,0.042319945494333905,0.0,11581,5,3122
16,6170,0.6603139400482178,0.05502616167068481,0.0005208333333333333,13439,5,3529
17,12993,0.43867950439453124,0.03655662536621094,0.0005208333333333333,9963,5,2370
18,31614,0.5338932037353515,0.04449110031127929,0.0,12288,5,3421
19,1350,0.1827540397644043,0.015229503313700357,0.00026041666666666666,3764,5,1182
20,433,0.1679893970489502,0.013999116420745849,0.0,3632,5,874
21,19993,0.7569835186004639,0.063081959883372,0.0,16595,5,4374
22,18785,0.3351147651672363,0.027926230430603025,0.0,7676,5,2320
23,32716,0.6384456157684326,0.05320380131403605,0.0007812499999999999,15579,5,3544
24,3521,0.2852921009063721,0.023774341742197672,0.0,6049,5,1187
25,5893,0.271012544631958,0.022584378719329834,0.0,5952,5,1480
26,24122,0.3797327995300293,0.031644399960835776,0.0,9495,5,2116
27,9583,0.2969336032867432,0.02474446694056193,0.0,6644,5,1585
28,3126,0.4302787780761719,0.03585656483968099,0.0,9437,5,2365
30,13449,0.35122056007385255,0.02926838000615438,0.00026041666666666666,8713,5,2257
31,9711,0.3541270732879639,0.02951058944066366,0.0,8071,5,1893
