sonata,total_occurrences,total_time_s,avg_time_s,avg_memory_mb,note_count,channel_count,chord_count
1,23,0.3439276695251465,0.02866063912709554,0.025260416666666664,9333,5,2140
2,15,0.39240360260009766,0.032700300216674805,0.004166666666666667,10780,5,2406
3,18,0.4882500171661377,0.040687501430511475,0.0020833333333333333,13932,5,3649
4,9,0.5066632270812989,0.042221935590108235,0.00026041666666666666,14291,5,3486
5,2,0.2595479965209961,0.021628999710083006,0.0,7244,5,1686
6,55,0.3330960273742676,0.027758002281188965,0.0005208333333333333,9068,5,2041
7,19,0.36580548286437986,0.03048379023869832,0.0005208333333333333,10451,5,2672
8,13,0.33284687995910645,0.027737239996592205,0.0,9955,5,2680
9,35,0.23542566299438478,0.019618805249532065,0.0,6522,5,1495
10,8,0.2815758228302002,0.023464651902516686,0.0,7428,5,1538
11,9,0.4506680488586426,0.03755567073822021,0.00026041666666666666,12752,5,3143
13,234,0.2919872760772705,0.02433227300643921,0.0,8461,5,2235
14,1,0.3196842670440674,0.026640355587005615,0.0,8597,5,1908
15,9,0.39989490509033204,0.033324575424194335,0.0,11581,5,3122
16,28,0.4557966709136963,0.03798305590947469,0.0005208333333333333,13439,5,3529
17,76,0.37819738388061525,0.03151644865671794,0.00026041666666666666,9963,5,2370
18,446,0.46479105949401855,0.03873258829116821,0.0,12288,5,3421
19,5,0.15822091102600097,0.013185075918833415,-0.0007812500000000002,3764,5,1182
20,6,0.14667143821716308,0.012222619851430257,0.0,3632,5,874
21,133,0.6067888736724854,0.050565739472707115,0.00026041666666666666,16595,5,4374
22,46,0.29305272102355956,0.02442106008529663,0.0,7676,5,2320
23,164,0.5390150547027588,0.0449179212252299,0.0020833333333333333,15579,5,3544
24,4,0.22640385627746581,0.01886698802312215,0.0,6049,5,1187
25,13,0.23063759803771972,0.019219799836476644,0.0,5952,5,1480
26,550,0.32771964073181153,0.027309970060984293,0.0,9495,5,2116
27,4,0.23644919395446778,0.01970409949620565,0.0,6644,5,1585
28,2,0.35498456954956054,0.029582047462463377,0.0,9437,5,2365
30,37,0.3006021499633789,0.02505017916361491,0.00026041666666666666,8713,5,2257
31,6,0.26913938522338865,0.022428282101949054,0.0,8071,5,1893
