sonata,total_occurrences,total_time_s,avg_time_s,avg_memory_mb,note_count,channel_count,chord_count
1,23,0.3465099334716797,0.02887582778930664,0.08203125,9333,5,2140
2,15,0.3990938663482666,0.03325782219568888,0.0234375,10780,5,2406
3,18,0.4901309013366699,0.040844241778055825,0.010416666666666666,13932,5,3649
4,9,0.5085797309875488,0.0423816442489624,0.00390625,14291,5,3486
5,2,0.26346683502197266,0.021955569585164387,0.0013020833333333333,7244,5,1686
6,55,0.33849334716796875,0.028207778930664062,0.0013020833333333333,9068,5,2041
7,19,0.3708982467651367,0.03090818723042806,0.00390625,10451,5,2672
8,13,0.33696603775024414,0.02808050314585368,0.0,9955,5,2680
9,35,0.2391808032989502,0.01993173360824585,0.0,6522,5,1495
10,8,0.2859330177307129,0.023827751477559406,0.0,7428,5,1538
11,9,0.45889759063720703,0.03824146588643392,0.0013020833333333333,12752,5,3143
13,234,0.3029358386993408,0.02524465322494507,-0.24479166666666666,8461,5,2235
14,1,0.3251628875732422,0.027096907297770183,0.0013020833333333333,8597,5,1908
15,9,0.4065108299255371,0.03387590249379476,0.0,11581,5,3122
16,28,0.4629960060119629,0.03858300050099691,0.0,13439,5,3529
17,76,0.37819957733154297,0.03151663144429525,0.0,9963,5,2370
18,446,0.47066450119018555,0.03922204176584879,0.0,12288,5,3421
19,5,0.15779972076416016,0.01314997673034668,0.0,3764,5,1182
20,6,0.1470932960510254,0.012257774670918783,0.0,3632,5,874
21,133,0.6097803115844727,0.05081502596537272,0.0,16595,5,4374
22,46,0.2941310405731201,0.02451092004776001,0.0013020833333333333,7676,5,2320
23,164,0.5420408248901367,0.04517006874084473,0.0026041666666666665,15579,5,3544
24,4,0.23007750511169434,0.01917312542597453,0.0,6049,5,1187
25,13,0.2314307689666748,0.019285897413889568,0.0,5952,5,1480
26,550,0.328871488571167,0.027405957380930584,0.0,9495,5,2116
27,4,0.23580503463745117,0.01965041955312093,0.0,6644,5,1585
28,2,0.35611748695373535,0.02967645724614461,0.0,9437,5,2365
30,37,0.2958040237426758,0.02465033531188965,0.0013020833333333333,8713,5,2257
31,6,0.27208995819091797,0.022674163182576496,0.0,8071,5,1893
