sonata,total_occurrences,total_time_s,avg_time_s,avg_memory_mb,note_count,channel_count,chord_count
1,279,0.3747957706451416,0.03123298088709513,-0.014583333333333337,9333,5,2140
2,262,0.4184819221496582,0.034873493512471515,0.004166666666666667,10780,5,2406
3,664,0.5327982425689697,0.04439985354741414,0.0020833333333333333,13932,5,3649
4,47,0.544511365890503,0.04537594715754192,0.00026041666666666666,14291,5,3486
5,66,0.2751299858093262,0.02292749881744385,0.0,7244,5,1686
6,1542,0.35550222396850584,0.02962518533070882,0.0005208333333333333,9068,5,2041
7,436,0.39496560096740724,0.03291380008061727,0.0005208333333333333,10451,5,2672
8,1860,0.36359415054321287,0.030299512545267738,0.0,9955,5,2680
9,491,0.2620706081390381,0.02183921734491984,0.0,6522,5,1495
10,290,0.30250725746154783,0.025208938121795654,0.0,7428,5,1538
11,375,0.4895144462585449,0.040792870521545406,0.00026041666666666666,12752,5,3143
13,2844,0.31171064376831054,0.025975886980692545,0.0,8461,5,2235
14,154,0.33963513374328613,0.02830292781194051,0.0,8597,5,1908
15,93,0.430751895904541,0.035895991325378414,0.0,11581,5,3122
16,54,0.5056890964508056,0.04214075803756714,0.0010416666666666667,13439,5,3529
17,1100,0.39344019889831544,0.03278668324152629,0.0,9963,5,2370
18,3068,0.4904223918914795,0.040868532657623295,0.0,12288,5,3421
19,17,0.16520676612854004,0.013767230510711671,0.00026041666666666666,3764,5,1182
20,18,0.15403985977172852,0.012836654980977377,0.0,3632,5,874
21,2020,0.6526450157165528,0.05438708464304606,0.0,16595,5,4374
22,2109,0.31166253089904783,0.025971877574920654,0.0,7676,5,2320
23,4162,0.5779162883758545,0.048159690697987874,0.0013020833333333333,15579,5,3544
24,62,0.24353342056274413,0.02029445171356201,0.0,6049,5,1187
25,315,0.24484715461730955,0.020403929551442462,0.0,5952,5,1480
26,3319,0.34817938804626464,0.029014949003855386,0.0,9495,5,2116
27,429,0.25571107864379883,0.021309256553649902,0.0,6644,5,1585
28,124,0.37793951034545903,0.03149495919545492,0.0,9437,5,2365
30,1073,0.3162100315093994,0.02635083595911662,0.0,8713,5,2257
31,509,0.2913213729858398,0.02427678108215332,0.0,8071,5,1893
