sonata,total_occurrences,total_time_s,avg_time_s,avg_memory_mb,note_count,channel_count,chord_count
1,38,0.34851980209350586,0.02904331684112549,0.06640625,9333,5,2140
2,19,0.40223026275634766,0.03351918856302897,0.033854166666666664,10780,5,2406
3,46,0.49390196800231934,0.04115849733352661,0.005208333333333333,13932,5,3649
4,12,0.5142722129821777,0.04285601774851481,0.005208333333333333,14291,5,3486
5,2,0.26563167572021484,0.02213597297668457,0.006510416666666667,7244,5,1686
6,207,0.3402855396270752,0.028357128302256267,0.0,9068,5,2041
7,31,0.376645565032959,0.031387130419413246,0.0,10451,5,2672
8,37,0.33844518661499023,0.028203765551249187,0.0,9955,5,2680
9,67,0.2397301197052002,0.01997750997543335,0.0,6522,5,1495
10,20,0.2854585647583008,0.0237882137298584,0.005208333333333333,7428,5,1538
11,39,0.4662787914276123,0.038856565952301025,0.0,12752,5,3143
13,771,0.29526329040527344,0.024605274200439453,0.0,8461,5,2235
14,4,0.3235354423522949,0.026961286862691242,0.0,8597,5,1908
15,9,0.41135215759277344,0.03427934646606445,0.0026041666666666665,11581,5,3122
16,28,0.47503185272216797,0.03958598772684733,0.0,13439,5,3529
17,182,0.3791680335998535,0.03159733613332113,0.0,9963,5,2370
18,844,0.4705183506011963,0.03920986255009969,0.006510416666666667,12288,5,3421
19,6,0.15744400024414062,0.013120333353678385,0.0,3764,5,1182
20,6,0.14589166641235352,0.012157638867696127,0.0,3632,5,874
21,382,0.6164591312408447,0.051371594270070396,0.00390625,16595,5,4374
22,328,0.29563450813293457,0.02463620901107788,0.0,7676,5,2320
23,1262,0.5532715320587158,0.04610596100489298,0.0013020833333333333,15579,5,3544
24,4,0.23087239265441895,0.019239366054534912,0.0,6049,5,1187
25,32,0.2335045337677002,0.01945871114730835,0.0,5952,5,1480
26,932,0.33162784576416016,0.027635653813680012,0.0,9495,5,2116
27,23,0.23693442344665527,0.01974453528722127,0.0013020833333333333,6644,5,1585
28,2,0.3565514087677002,0.02971261739730835,0.0,9437,5,2365
30,162,0.3034839630126953,0.02529033025105794,0.0,8713,5,2257
31,28,0.27317333221435547,0.02276444435119629,0.0,8071,5,1893
