sonata,total_occurrences,total_time_s,avg_time_s,avg_memory_mb,note_count,channel_count,chord_count
1,24892,0.45004730224609374,0.03750394185384114,0.16067708333333333,9333,5,2140
2,15705,0.5477821350097656,0.045648511250813796,0.004427083333333334,10780,5,2406
3,28292,0.6959926128387451,0.057999384403228764,0.005208333333333333,13932,5,3649
4,4607,0.7331535339355468,0.061096127827962234,0.00026041666666666666,14291,5,3486
5,3456,0.3551453113555908,0.0295954426129659,0.0,7244,5,1686
6,40697,0.4304865837097168,0.035873881975809735,-0.08515625,9068,5,2041
7,24406,0.5074303627014161,0.04228586355845134,0.0013020833333333333,10451,5,2672
8,33062,0.4836263179779053,0.04030219316482544,0.0010416666666666667,9955,5,2680
9,24011,0.3106114387512207,0.025884286562601725,0.00026041666666666666,6522,5,1495
10,16590,0.38865003585815433,0.03238750298817953,0.0005208333333333333,7428,5,1538
11,25938,0.6360127925872803,0.053001066048940025,0.0,12752,5,3143
13,43257,0.35690555572509763,0.029742129643758136,0.0,8461,5,2235
14,18350,0.4378222465515137,0.03648518721262614,0.00026041666666666666,8597,5,1908
15,11233,0.5757638454437256,0.0479803204536438,0.0,11581,5,3122
16,5068,0.7474805831909179,0.06229004859924316,0.0,13439,5,3529
17,36430,0.4694068908691406,0.03911724090576172,0.00026041666666666666,9963,5,2370
18,63210,0.5711147308349609,0.04759289423624674,0.0,12288,5,3421
19,6167,0.20118284225463867,0.016765236854553223,0.00026041666666666666,3764,5,1182
20,1155,0.18927035331726075,0.015772529443105063,0.0,3632,5,874
21,48974,0.8212370872497559,0.06843642393747966,0.0,16595,5,4374
22,37709,0.35277647972106935,0.029398039976755778,0.0,7676,5,2320
23,70664,0.6758749485015869,0.05632291237513224,0.0005208333333333333,15579,5,3544
24,7761,0.3151205062866211,0.026260042190551756,0.0,6049,5,1187
25,17218,0.2964023113250732,0.024700192610422767,0.0,5952,5,1480
26,46577,0.4027743339538574,0.03356452782948812,0.0,9495,5,2116
27,22440,0.3235141754150391,0.026959514617919924,0.0,6644,5,1585
28,6082,0.4888312339782715,0.040735936164855956,0.0,9437,5,2365
30,31447,0.38581323623657227,0.032151103019714355,0.0005208333333333333,8713,5,2257
31,20780,0.38652992248535156,0.0322108268737793,0.0,8071,5,1893
