sonata,total_occurrences,total_time_s,avg_time_s,avg_memory_mb,note_count,channel_count,chord_count
1,23,0.34684462547302247,0.02890371878941854,0.020572916666666666,9333,5,2140
2,15,0.39426755905151367,0.03285562992095947,0.0046875,10780,5,2406
3,18,0.4929384708404541,0.041078205903371176,0.0020833333333333333,13932,5,3649
4,9,0.5085504055023193,0.04237920045852661,0.00026041666666666666,14291,5,3486
5,2,0.26149744987487794,0.02179145415623983,0.0,7244,5,1686
6,55,0.34512553215026853,0.028760461012522377,0.0005208333333333333,9068,5,2041
7,19,0.36974077224731444,0.030811731020609537,0.0005208333333333333,10451,5,2672
8,13,0.3347763538360596,0.027898029486338297,0.0,9955,5,2680
9,35,0.23781232833862304,0.019817694028218587,0.0,6522,5,1495
10,8,0.28409557342529296,0.023674631118774412,0.0,7428,5,1538
11,9,0.45556368827819826,0.03796364068984986,0.0,12752,5,3143
13,234,0.2943528175354004,0.024529401461283365,0.0,8461,5,2235
14,1,0.3219618320465088,0.0268301526705424,0.0,8597,5,1908
15,9,0.4045406818389893,0.03371172348658244,0.0,11581,5,3122
16,28,0.4601751804351807,0.03834793170293172,0.0005208333333333333,13439,5,3529
17,76,0.37493228912353516,0.031244357426961262,0.00026041666666666666,9963,5,2370
18,446,0.4680720329284668,0.0390060027440389,0.0,12288,5,3421
19,5,0.15904035568237304,0.013253362973531087,0.00026041666666666666,3764,5,1182
20,6,0.14769845008850097,0.012308204174041748,0.0,3632,5,874
21,133,0.6123642444610595,0.051030353705088294,0.0,16595,5,4374
22,46,0.2969840049743652,0.024748667081197103,0.0,7676,5,2320
23,164,0.5443142414093017,0.045359520117441814,0.0007812499999999999,15579,5,3544
24,4,0.22909293174743653,0.019091077645619712,0.0,6049,5,1187
25,13,0.2326033592224121,0.01938361326853434,0.0,5952,5,1480
26,550,0.33121938705444337,0.02760161558787028,0.0,9495,5,2116
27,4,0.23771944046020507,0.019809953371683755,0.0,6644,5,1585
28,2,0.36003594398498534,0.030002995332082113,0.0,9437,5,2365
30,37,0.2977633476257324,0.024813612302144367,0.0,8713,5,2257
31,6,0.271555757522583,0.022629646460215248,0.0,8071,5,1893
