sonata,total_occurrences,total_time_s,avg_time_s,avg_memory_mb,note_count,channel_count,chord_count
1,23,0.3470968246459961,0.028924735387166344,0.020572916666666666,9333,5,2140
2,15,0.4126147270202637,0.03438456058502198,0.005208333333333333,10780,5,2406
3,18,0.5485691070556641,0.045714092254638676,0.0020833333333333333,13932,5,3649
4,9,0.535621976852417,0.04463516473770141,-0.07968750000000001,14291,5,3486
5,2,0.2727005958557129,0.02272504965464274,0.0,7244,5,1686
6,55,0.3487586498260498,0.029063220818837485,0.0010416666666666667,9068,5,2041
7,19,0.38376564979553224,0.031980470816294355,0.0010416666666666667,10451,5,2672
8,13,0.3486517906188965,0.029054315884908043,0.0,9955,5,2680
9,35,0.2497864246368408,0.020815535386403402,0.00026041666666666666,6522,5,1495
10,8,0.29927382469177244,0.024939485390981037,0.0,7428,5,1538
11,9,0.4766538143157959,0.039721151192982994,0.0005208333333333333,12752,5,3143
13,234,0.30802507400512696,0.025668756167093913,0.0,8461,5,2235
14,1,0.3357293128967285,0.027977442741394045,0.00026041666666666666,8597,5,1908
15,9,0.42184882164001464,0.03515406847000122,0.0,11581,5,3122
16,28,0.4765749454498291,0.03971457878748576,-0.00026041666666666666,13439,5,3529
17,76,0.39186930656433105,0.03265577554702759,0.0,9963,5,2370
18,446,0.4898414611816406,0.04082012176513672,0.0,12288,5,3421
19,5,0.16850342750549316,0.01404195229212443,0.0,3764,5,1182
20,6,0.15419349670410157,0.01284945805867513,0.0,3632,5,874
21,133,0.6293307781219483,0.05244423151016236,0.0,16595,5,4374
22,46,0.30391850471496584,0.025326542059580487,0.00026041666666666666,7676,5,2320
23,164,0.5549643993377685,0.04624703327814738,0.0005208333333333333,15579,5,3544
24,4,0.24311542510986328,0.020259618759155273,0.0,6049,5,1187
25,13,0.23787274360656738,0.019822728633880616,0.0,5952,5,1480
26,550,0.33950304985046387,0.02829192082087199,0.0,9495,5,2116
27,4,0.24383988380432128,0.020319990317026772,0.00026041666666666666,6644,5,1585
28,2,0.3672176837921143,0.030601473649342858,0.0,9437,5,2365
30,37,0.3047645568847656,0.025397046407063802,0.0005208333333333333,8713,5,2257
31,6,0.27742657661437986,0.023118881384531654,0.0,8071,5,1893
