sonata,total_occurrences,total_time_s,avg_time_s,avg_memory_mb,note_count,channel_count,chord_count
1,38,0.353193998336792,0.029432833194732666,0.08072916666666667,9333,5,2140
2,19,0.40453600883483887,0.03371133406956991,0.020833333333333332,10780,5,2406
3,46,0.5066344738006592,0.04221953948338827,0.010416666666666666,13932,5,3649
4,12,0.527700662612915,0.04397505521774292,0.0013020833333333333,14291,5,3486
5,2,0.27165889739990234,0.022638241449991863,0.0,7244,5,1686
6,207,0.3501009941101074,0.029175082842508953,0.0026041666666666665,9068,5,2041
7,31,0.3851139545440674,0.03209282954533895,0.0026041666666666665,10451,5,2672
8,37,0.3482785224914551,0.029023210207621258,0.0,9955,5,2680
9,67,0.24637317657470703,0.020531098047892254,0.0,6522,5,1495
10,20,0.29347872734069824,0.024456560611724854,0.0,7428,5,1538
11,39,0.47662997245788574,0.03971916437149048,0.0,12752,5,3143
13,771,0.3043172359466553,0.02535976966222127,0.0,8461,5,2235
14,4,0.33213019371032715,0.027677516142527264,0.0,8597,5,1908
15,9,0.4214465618133545,0.03512054681777954,0.0,11581,5,3122
16,28,0.4874906539916992,0.04062422116597494,0.00390625,13439,5,3529
17,182,0.38899827003479004,0.03241652250289917,0.0,9963,5,2370
18,844,0.4864058494567871,0.04053382078806559,0.0,12288,5,3421
19,6,0.16117477416992188,0.013431231180826822,0.0013020833333333333,3764,5,1182
20,6,0.14934968948364258,0.012445807456970215,0.0,3632,5,874
21,382,0.6299889087677002,0.052499075730641685,0.0,16595,5,4374
22,328,0.3015305995941162,0.02512754996617635,0.0,7676,5,2320
23,1262,0.5632436275482178,0.04693696896235148,0.0078125,15579,5,3544
24,4,0.23589396476745605,0.019657830397288006,0.0,6049,5,1187
25,32,0.23721599578857422,0.01976799964904785,0.0,5952,5,1480
26,932,0.3402860164642334,0.028357168038686115,0.0,9495,5,2116
27,23,0.2435920238494873,0.020299335320790608,0.0,6644,5,1585
28,2,0.36561155319213867,0.030467629432678223,0.0,9437,5,2365
30,162,0.30602288246154785,0.025501906871795654,0.0,8713,5,2257
31,28,0.28206419944763184,0.02350534995396932,0.0,8071,5,1893
