sonata,total_occurrences,total_time_s,avg_time_s,avg_memory_mb,note_count,channel_count,chord_count
1,38,0.37113118171691895,0.030927598476409912,0.06770833333333333,9333,5,2140
2,19,0.407198429107666,0.03393320242563883,0.02734375,10780,5,2406
3,46,0.5295653343200684,0.04413044452667236,0.028645833333333332,13932,5,3649
4,12,0.5343635082244873,0.04453029235204061,0.009114583333333334,14291,5,3486
5,2,0.2750856876373291,0.02292380730311076,0.0,7244,5,1686
6,207,0.3501472473144531,0.029178937276204426,0.0,9068,5,2041
7,31,0.38403987884521484,0.032003323237101235,0.010416666666666666,10451,5,2672
8,37,0.34718847274780273,0.028932372728983562,0.009114583333333334,9955,5,2680
9,67,0.24732303619384766,0.020610253016153973,0.0,6522,5,1495
10,20,0.2931978702545166,0.02443315585454305,0.0,7428,5,1538
11,39,0.47478270530700684,0.03956522544225057,0.0,12752,5,3143
13,771,0.30231475830078125,0.025192896525065105,0.0,8461,5,2235
14,4,0.33350467681884766,0.027792056401570637,0.0,8597,5,1908
15,9,0.4210495948791504,0.0350874662399292,0.0,11581,5,3122
16,28,0.4960761070251465,0.04133967558542887,0.013020833333333334,13439,5,3529
17,182,0.38722920417785645,0.0322691003481547,0.0,9963,5,2370
18,844,0.4826035499572754,0.040216962496439614,0.00390625,12288,5,3421
19,6,0.16269421577453613,0.013557851314544678,0.0,3764,5,1182
20,6,0.15322017669677734,0.01276834805806478,0.0,3632,5,874
21,382,0.6326289176940918,0.05271907647450765,0.00390625,16595,5,4374
22,328,0.3033149242401123,0.025276243686676025,0.0,7676,5,2320
23,1262,0.5651888847351074,0.04709907372792562,0.005208333333333333,15579,5,3544
24,4,0.23781609535217285,0.019818007946014404,0.0,6049,5,1187
25,32,0.23818230628967285,0.019848525524139404,0.0013020833333333333,5952,5,1480
26,932,0.3414738178253174,0.028456151485443115,0.0,9495,5,2116
27,23,0.24392318725585938,0.020326932271321613,0.0,6644,5,1585
28,2,0.3653421401977539,0.030445178349812824,0.0,9437,5,2365
30,162,0.3068859577178955,0.025573829809824627,0.0,8713,5,2257
31,28,0.28138184547424316,0.023448487122853596,0.00390625,8071,5,1893
