sonata,total_occurrences,total_time_s,avg_time_s,avg_memory_mb,note_count,channel_count,chord_count
1,98516,0.5466325283050537,0.04555271069208781,0.3138020833333333,9333,5,2140
2,91887,0.7330725193023682,0.06108937660853068,0.028645833333333332,10780,5,2406
3,107899,0.8861701488494873,0.07384751240412395,0.018229166666666668,13932,5,3649
4,21072,1.0181763172149658,0.08484802643458049,0.005208333333333333,14291,5,3486
5,26834,0.5198910236358643,0.04332425196965536,-0.045572916666666664,7244,5,1686
6,96636,0.4975895881652832,0.0414657990137736,0.005208333333333333,9068,5,2041
7,98009,0.6417961120605469,0.053483009338378906,0.00390625,10451,5,2672
8,86878,0.5904560089111328,0.04920466740926107,0.0,9955,5,2680
9,69228,0.3617286682128906,0.03014405568440755,0.0,6522,5,1495
10,76808,0.4941084384918213,0.04117570320765177,-0.020833333333333332,7428,5,1538
11,125592,0.7998695373535156,0.06665579477945964,-0.020833333333333332,12752,5,3143
13,86388,0.3978080749511719,0.033150672912597656,-0.026041666666666668,8461,5,2235
14,86874,0.5639643669128418,0.04699703057607015,0.0013020833333333333,8597,5,1908
15,70450,0.7904934883117676,0.06587445735931396,0.0013020833333333333,11581,5,3122
16,18664,1.0452783107757568,0.08710652589797974,0.0,13439,5,3529
17,108000,0.5583338737487793,0.04652782281239828,0.0,9963,5,2370
18,135156,0.6333155632019043,0.05277629693349203,0.0,12288,5,3421
19,41823,0.2574913501739502,0.02145761251449585,0.0,3764,5,1182
20,23052,0.2705352306365967,0.022544602553049724,0.0,3632,5,874
21,174080,0.9903631210327148,0.08253026008605957,0.041666666666666664,16595,5,4374
22,83952,0.39566469192504883,0.03297205766042074,0.0,7676,5,2320
23,157872,0.7494921684265137,0.06245768070220947,0.0026041666666666665,15579,5,3544
24,52450,0.42403411865234375,0.03533617655436198,0.0,6049,5,1187
25,66059,0.363696813583374,0.030308067798614502,0.0013020833333333333,5952,5,1480
26,96828,0.44681382179260254,0.037234485149383545,0.0,9495,5,2116
27,69530,0.3885633945465088,0.03238028287887573,-0.0013020833333333333,6644,5,1585
28,60668,0.6817121505737305,0.0568093458811442,0.0013020833333333333,9437,5,2365
30,88332,0.43697142601013184,0.03641428550084432,0.0013020833333333333,8713,5,2257
31,74284,0.4820396900177002,0.040169974168141685,0.0,8071,5,1893
