sonata,total_occurrences,total_time_s,avg_time_s,avg_memory_mb,note_count,channel_count,chord_count
1,23,0.35114288330078125,0.02926190694173177,0.08203125,9333,5,2140
2,15,0.39884066581726074,0.03323672215143839,0.022135416666666668,10780,5,2406
3,18,0.49544215202331543,0.041286846001942955,0.009114583333333334,13932,5,3649
4,9,0.5168905258178711,0.04307421048482259,0.0013020833333333333,14291,5,3486
5,2,0.26729464530944824,0.022274553775787354,0.0,7244,5,1686
6,55,0.34294772148132324,0.02857897679011027,0.0026041666666666665,9068,5,2041
7,19,0.3761906623840332,0.0313492218653361,0.0026041666666666665,10451,5,2672
8,13,0.341141939163208,0.028428494930267334,0.0,9955,5,2680
9,35,0.271991491317749,0.02266595760981242,0.0,6522,5,1495
10,8,0.2888197898864746,0.024068315823872883,0.0,7428,5,1538
11,9,0.4650697708129883,0.03875581423441569,0.0,12752,5,3143
13,234,0.29961228370666504,0.024967690308888752,0.0,8461,5,2235
14,1,0.3332197666168213,0.027768313884735107,0.0,8597,5,1908
15,9,0.4112410545349121,0.03427008787790934,0.0,11581,5,3122
16,28,0.4689793586730957,0.03908161322275797,0.005208333333333333,13439,5,3529
17,76,0.38149499893188477,0.031791249910990395,0.0,9963,5,2370
18,446,0.47630810737609863,0.03969234228134155,0.0,12288,5,3421
19,5,0.16022396087646484,0.013351996739705404,0.0013020833333333333,3764,5,1182
20,6,0.1486811637878418,0.01239009698232015,0.0,3632,5,874
21,133,0.6171941757202148,0.05143284797668457,0.0,16595,5,4374
22,46,0.2977752685546875,0.024814605712890625,0.0,7676,5,2320
23,164,0.547635555267334,0.04563629627227783,0.006510416666666667,15579,5,3544
24,4,0.22987985610961914,0.019156654675801594,0.0,6049,5,1187
25,13,0.2339324951171875,0.019494374593098957,0.0,5952,5,1480
26,550,0.3335697650909424,0.027797480424245197,0.0,9495,5,2116
27,4,0.23795247077941895,0.01982937256495158,0.0,6644,5,1585
28,2,0.3592040538787842,0.02993367115656535,0.0,9437,5,2365
30,37,0.2988560199737549,0.02490466833114624,0.0,8713,5,2257
31,6,0.27338337898254395,0.02278194824854533,0.0,8071,5,1893
