sonata,total_occurrences,total_time_s,avg_time_s,avg_memory_mb,note_count,channel_count,chord_count
1,182,0.3857581615447998,0.03214651346206665,0.14322916666666666,9333,5,2140
2,139,0.44257330894470215,0.03688110907872518,0.020833333333333332,10780,5,2406
3,217,0.5615987777709961,0.04679989814758301,0.010416666666666666,13932,5,3649
4,21,0.5821859836578369,0.048515498638153076,0.0013020833333333333,14291,5,3486
5,13,0.29705810546875,0.024754842122395832,0.0,7244,5,1686
6,2774,0.3859086036682129,0.03215905030568441,0.0026041666666666665,9068,5,2041
7,154,0.4275336265563965,0.03562780221303304,0.0026041666666666665,10451,5,2672
8,672,0.3915426731109619,0.03262855609258016,0.0,9955,5,2680
9,535,0.27009081840515137,0.02250756820042928,0.0,6522,5,1495
10,152,0.32303833961486816,0.026919861634572346,0.0,7428,5,1538
11,194,0.5314056873321533,0.04428380727767944,0.0,12752,5,3143
13,6668,0.33278799057006836,0.027732332547505695,0.0,8461,5,2235
14,64,0.36649322509765625,0.030541102091471355,0.0,8597,5,1908
15,18,0.4690062999725342,0.03908385833104452,0.0,11581,5,3122
16,28,0.5523247718811035,0.04602706432342529,0.00390625,13439,5,3529
17,1405,0.42295050621032715,0.03524587551752726,0.0,9963,5,2370
18,5749,0.5245797634124756,0.04371498028437296,0.0,12288,5,3421
19,12,0.17415261268615723,0.014512717723846436,0.0013020833333333333,3764,5,1182
20,6,0.1611647605895996,0.013430396715799967,0.0,3632,5,874
21,1364,0.6983096599578857,0.05819247166315714,0.0,16595,5,4374
22,4643,0.327284574508667,0.027273714542388916,0.0,7676,5,2320
23,7951,0.6191387176513672,0.05159489313761393,0.0078125,15579,5,3544
24,18,0.26131176948547363,0.021775980790456135,0.0,6049,5,1187
25,270,0.26007556915283203,0.021672964096069336,0.0,5952,5,1480
26,5410,0.37017345428466797,0.030847787857055664,0.0,9495,5,2116
27,346,0.2708168029785156,0.0225680669148763,0.0,6644,5,1585
28,24,0.3999757766723633,0.03333131472269694,0.0,9437,5,2365
30,1138,0.3378455638885498,0.028153796990712483,0.0,8713,5,2257
31,374,0.3118443489074707,0.02598702907562256,0.0,8071,5,1893
