sonata,total_occurrences,total_time_s,avg_time_s,avg_memory_mb,note_count,channel_count,chord_count
1,72786,0.5259408473968505,0.04382840394973755,0.13802083333333334,9333,5,2140
2,27623,0.6668400764465332,0.055570006370544434,0.004947916666666667,10780,5,2406
3,40874,0.7982971668243408,0.0665247639020284,0.003645833333333333,13932,5,3649
4,4952,0.8522891521453857,0.07102409601211547,0.00026041666666666666,14291,5,3486
5,4245,0.4398181915283203,0.03665151596069336,0.00026041666666666666,7244,5,1686
6,82177,0.47663183212280275,0.03971931934356689,0.0005208333333333333,9068,5,2041
7,47784,0.5942883014678955,0.04952402512232462,0.0007812499999999999,10451,5,2672
8,48520,0.5518666267395019,0.04598888556162516,0.00026041666666666666,9955,5,2680
9,65248,0.347489595413208,0.028957466284434002,0.0,6522,5,1495
10,32125,0.4573655605316162,0.03811379671096802,0.00026041666666666666,7428,5,1538
11,58644,0.7421351909637451,0.061844599246978764,0.0,12752,5,3143
13,86117,0.3802150249481201,0.03168458541234334,0.0,8461,5,2235
14,38093,0.5267369747161865,0.04389474789301554,0.0,8597,5,1908
15,18041,0.6974024772644043,0.05811687310536703,0.0,11581,5,3122
16,5316,0.8679581165313721,0.07232984304428101,0.0005208333333333333,13439,5,3529
17,101090,0.5333833694458008,0.0444486141204834,0.00026041666666666666,9963,5,2370
18,134673,0.6081034660339355,0.05067528883616129,0.0,12288,5,3421
19,16763,0.2414766311645508,0.020123052597045898,0.0005208333333333333,3764,5,1182
20,2221,0.2352205753326416,0.019601714611053467,0.0,3632,5,874
21,118539,0.9728730201721192,0.08107275168100993,0.0,16595,5,4374
22,83792,0.3827088832855225,0.03189240694046021,0.0,7676,5,2320
23,157407,0.72623610496521,0.060519675413767494,0.0007812499999999999,15579,5,3544
24,14135,0.413690185546875,0.034474182128906246,0.0015625000000000003,6049,5,1187
25,44536,0.35225329399108884,0.02935444116592407,0.0,5952,5,1480
26,96617,0.43224477767944336,0.03602039813995361,0.0,9495,5,2116
27,45111,0.36760997772216797,0.030634164810180664,-0.08906249999999999,6644,5,1585
28,9105,0.5993834495544433,0.04994862079620361,0.0,9437,5,2365
30,81319,0.425335168838501,0.03544459740320841,-0.00026041666666666666,8713,5,2257
31,36565,0.4498878002166748,0.03749065001805623,-0.00390625,8071,5,1893
