sonata,total_occurrences,total_time_s,avg_time_s,avg_memory_mb,note_count,channel_count,chord_count
1,98516,0.5378824234008789,0.044823535283406574,0.21875,9333,5,2140
2,91887,0.7216525077819824,0.06013770898183187,0.0046875,10780,5,2406
3,107899,0.8691364288330078,0.07242803573608399,0.00390625,13932,5,3649
4,21072,1.0018579483032226,0.08348816235860189,0.0,14291,5,3486
5,26834,0.5008493900299072,0.04173744916915894,0.00026041666666666666,7244,5,1686
6,96636,0.4812613010406494,0.04010510842005412,0.00026041666666666666,9068,5,2041
7,98009,0.6254042625427246,0.052117021878560384,0.0005208333333333333,10451,5,2672
8,86878,0.5767067432403564,0.048058895270029704,0.0,9955,5,2680
9,69228,0.3505731105804443,0.029214425881703695,0.0,6522,5,1495
10,76808,0.48210849761962893,0.040175708134969075,0.0,7428,5,1538
11,125592,0.7760493755340576,0.0646707812945048,0.00026041666666666666,12752,5,3143
13,86388,0.3839107513427734,0.031992562611897785,0.0,8461,5,2235
14,86874,0.5484064102172852,0.04570053418477377,0.0,8597,5,1908
15,70450,0.7699401378631592,0.06416167815526326,0.0,11581,5,3122
16,18664,1.0325225353240968,0.0860435446103414,0.00026041666666666666,13439,5,3529
17,108000,0.5395637512207031,0.04496364593505859,0.0,9963,5,2370
18,135156,0.6116403579711914,0.05097002983093262,0.0,12288,5,3421
19,41823,0.254237699508667,0.021186474959055582,0.00026041666666666666,3764,5,1182
20,23052,0.26642394065856934,0.02220199505488078,-0.0007812499999999999,3632,5,874
21,174080,0.9713568210601806,0.08094640175501505,-0.005468749999999999,16595,5,4374
22,83952,0.38550405502319335,0.03212533791859944,-0.00026041666666666666,7676,5,2320
23,157872,0.7297576904296875,0.06081314086914063,0.0015624999999999999,15579,5,3544
24,52450,0.4143110752105713,0.034525922934214276,0.0,6049,5,1187
25,66059,0.3629030704498291,0.030241922537485758,0.0010416666666666667,5952,5,1480
26,96828,0.4350406646728516,0.03625338872273763,0.0,9495,5,2116
27,69530,0.37956833839416504,0.03163069486618042,0.0,6644,5,1585
28,60668,0.6741095542907715,0.056175796190897624,-0.0005208333333333333,9437,5,2365
30,88332,0.42847204208374023,0.035706003506978355,0.00026041666666666666,8713,5,2257
31,74284,0.46968255043029783,0.03914021253585815,0.0,8071,5,1893
