sonata,rotation,midi_file,motif,occurrences,time_s,memory_mb
1,0,Sonate01_Opus2_1.mid,"[0, 5, 8, 0, 5]",8238,0.045743703842163086,1.890625
1,1,Sonate01_Opus2_1.mid,"[1, 6, 9, 1, 6]",8173,0.04563498497009277,0.734375
1,2,Sonate01_Opus2_1.mid,"[2, 7, 10, 2, 7]",8196,0.0453948974609375,0.234375
1,3,Sonate01_Opus2_1.mid,"[3, 8, 11, 3, 8]",8240,0.0454099178314209,-0.234375
1,4,Sonate01_Opus2_1.mid,"[4, 9, 0, 4, 9]",8234,0.04588508605957031,0.75
1,5,Sonate01_Opus2_1.mid,"[5, 10, 1, 5, 10]",8226,0.04539895057678223,0.0
1,6,Sonate01_Opus2_1.mid,"[6, 11, 2, 6, 11]",8159,0.046174049377441406,0.5
1,7,Sonate01_Opus2_1.mid,"[7, 0, 3, 7, 0]",8232,0.045706987380981445,-0.359375
1,8,Sonate01_Opus2_1.mid,"[8, 1, 4, 8, 1]",8226,0.04532814025878906,0.359375
1,9,Sonate01_Opus2_1.mid,"[9, 2, 5, 9, 2]",8201,0.04526805877685547,0.140625
1,10,Sonate01_Opus2_1.mid,"[10, 3, 6, 10, 3]",8194,0.04528188705444336,0.0
1,11,Sonate01_Opus2_1.mid,"[11, 4, 7, 11, 4]",8197,0.04540586471557617,-0.25
2,0,Sonate02_Opus2_2.mid,"[9, 4, 4, 2, 1, 11, 9]",7823,0.06122994422912598,0.34375
2,1,Sonate02_Opus2_2.mid,"[10, 5, 5, 3, 2, 0, 10]",7502,0.0609128475189209,0.0
2,2,Sonate02_Opus2_2.mid,"[11, 6, 6, 4, 3, 1, 11]",7741,0.06135988235473633,0.0
2,3,Sonate02_Opus2_2.mid,"[0, 7, 7, 5, 4, 2, 0]",7755,0.061121225357055664,0.0
2,4,Sonate02_Opus2_2.mid,"[1, 8, 8, 6, 5, 3, 1]",7649,0.06126284599304199,0.0
2,5,Sonate02_Opus2_2.mid,"[2, 9, 9, 7, 6, 4, 2]",7679,0.06117129325866699,0.0
2,6,Sonate02_Opus2_2.mid,"[3, 10, 10, 8, 7, 5, 3]",7454,0.06083083152770996,0.0
2,7,Sonate02_Opus2_2.mid,"[4, 11, 11, 9, 8, 6, 4]",7815,0.061164140701293945,0.0
2,8,Sonate02_Opus2_2.mid,"[5, 0, 0, 10, 9, 7, 5]",7706,0.060889244079589844,0.0
2,9,Sonate02_Opus2_2.mid,"[6, 1, 1, 11, 10, 8, 6]",7590,0.06116914749145508,0.0
2,10,Sonate02_Opus2_2.mid,"[7, 2, 2, 0, 11, 9, 7]",7624,0.060899972915649414,0.0
2,11,Sonate02_Opus2_2.mid,"[8, 3, 3, 1, 0, 10, 8]",7549,0.06106114387512207,0.0
