sonata,total_occurrences,total_time_s,avg_time_s,avg_memory_mb,note_count,channel_count,chord_count
1,98516,0.5365952968597412,0.044716274738311766,0.19453125000000002,9333,5,2140
2,91887,0.721986722946167,0.060165560245513915,-0.06015625,10780,5,2406
3,107899,0.8703381538391114,0.07252817948659261,0.004166666666666667,13932,5,3649
4,21072,1.0641264915466309,0.08867720762888591,-0.005989583333333333,14291,5,3486
5,26834,0.5112260341644287,0.04260216951370239,0.0,7244,5,1686
6,96636,0.4983367443084717,0.04152806202570598,0.0,9068,5,2041
7,98009,0.6364508152008057,0.053037567933400476,0.0007812499999999999,10451,5,2672
8,86878,0.5881316661834717,0.04901097218195597,-0.012239583333333333,9955,5,2680
9,69228,0.35916552543640134,0.029930460453033447,0.00026041666666666666,6522,5,1495
10,76808,0.49973645210266116,0.04164470434188843,-0.0078125,7428,5,1538
11,125592,0.7935917377471924,0.06613264481226604,0.00026041666666666666,12752,5,3143
13,86388,0.39468870162963865,0.03289072513580322,-0.0005208333333333333,8461,5,2235
14,86874,0.5629189491271973,0.04690991242726644,0.00026041666666666666,8597,5,1908
15,70450,0.7855266094207763,0.0654605507850647,-0.0005208333333333333,11581,5,3122
16,18664,1.045131540298462,0.08709429502487183,-0.0005208333333333333,13439,5,3529
17,108000,0.5545855045318604,0.046215458710988366,-0.0005208333333333333,9963,5,2370
18,135156,0.6274882793426514,0.05229068994522095,-0.00026041666666666666,12288,5,3421
19,41823,0.26311626434326174,0.021926355361938477,0.0,3764,5,1182
20,23052,0.2747016429901123,0.02289180358250936,0.0005208333333333333,3632,5,874
21,174080,0.9939357280731201,0.08282797733942668,0.05520833333333333,16595,5,4374
22,83952,0.3980086803436279,0.03316739002863566,0.0,7676,5,2320
23,157872,0.7514899253845215,0.06262416044871012,0.0005208333333333333,15579,5,3544
24,52450,0.4251600742340088,0.0354300061861674,0.0,6049,5,1187
25,66059,0.3662113189697266,0.030517609914143883,0.00026041666666666666,5952,5,1480
26,96828,0.4511552810668945,0.03759627342224121,0.0,9495,5,2116
27,69530,0.39296488761901854,0.03274707396825154,0.00026041666666666666,6644,5,1585
28,60668,0.6887176036834717,0.05739313364028931,0.00026041666666666666,9437,5,2365
30,88332,0.43866839408874514,0.03655569950739543,0.0007812499999999999,8713,5,2257
31,74284,0.48903617858886717,0.0407530148824056,-0.03802083333333333,8071,5,1893
