sonata,total_occurrences,total_time_s,avg_time_s,avg_memory_mb,note_count,channel_count,chord_count
1,373,0.3764151096343994,0.03136792580286662,0.09010416666666667,9333,5,2140
2,320,0.43545970916748045,0.036288309097290035,0.004427083333333333,10780,5,2406
3,468,0.5595699310302734,0.04663082758585612,-0.010416666666666666,13932,5,3649
4,28,0.5743109226226807,0.04785924355189006,0.0005208333333333333,14291,5,3486
5,33,0.28587493896484373,0.023822911580403644,0.0,7244,5,1686
6,4683,0.37784404754638673,0.031487003962198896,0.0010416666666666667,9068,5,2041
7,480,0.4202425956726074,0.035020216306050615,-0.003645833333333333,10451,5,2672
8,1666,0.38588757514953614,0.03215729792912801,0.0,9955,5,2680
9,1215,0.2617537021636963,0.021812808513641358,0.0,6522,5,1495
10,314,0.31592793464660646,0.026327327887217204,0.0,7428,5,1538
11,434,0.5246109962463379,0.04371758302052816,0.00026041666666666666,12752,5,3143
13,8704,0.32987208366394044,0.02748934030532837,0.0013020833333333333,8461,5,2235
14,226,0.36466474533081056,0.030388728777567545,-0.0005208333333333333,8597,5,1908
15,22,0.465207576751709,0.03876729806264242,0.0005208333333333333,11581,5,3122
16,28,0.5553311824798584,0.046277598539988196,0.0,13439,5,3529
17,2141,0.41951656341552734,0.03495971361796061,0.0,9963,5,2370
18,8647,0.5172341346740723,0.04310284455617269,0.00026041666666666666,12288,5,3421
19,14,0.17477679252624512,0.014564732710520426,0.00026041666666666666,3764,5,1182
20,6,0.16060357093811034,0.013383630911509195,0.0,3632,5,874
21,2372,0.6952166080474853,0.05793471733729044,0.00026041666666666666,16595,5,4374
22,5965,0.3191051483154297,0.026592095692952473,0.0,7676,5,2320
23,11665,0.6056535720825196,0.050471131006876634,0.0005208333333333333,15579,5,3544
24,46,0.2576103687286377,0.021467530727386473,0.0,6049,5,1187
25,473,0.25318231582641604,0.021098526318868004,0.0,5952,5,1480
26,7673,0.36225543022155765,0.030187952518463138,0.0,9495,5,2116
27,710,0.2695312976837158,0.022460941473642984,0.0,6644,5,1585
28,42,0.3922417163848877,0.03268680969874064,0.0,9437,5,2365
30,2272,0.32915606498718264,0.02742967208226522,0.0,8713,5,2257
31,614,0.30479607582092283,0.025399672985076904,0.0,8071,5,1893
