sonata,rotation,midi_file,motif,occurrences,time_s,memory_mb
1,0,Sonate01_Opus2_1.mid,"[0, 5, 8, 0, 5]",88,0.03362083435058594,1.28125
1,1,Sonate01_Opus2_1.mid,"[1, 6, 9, 1, 6]",0,0.03312277793884277,-0.59375
1,2,Sonate01_Opus2_1.mid,"[2, 7, 10, 2, 7]",12,0.03334188461303711,0.25
1,3,Sonate01_Opus2_1.mid,"[3, 8, 11, 3, 8]",29,0.03355693817138672,0.375
1,4,Sonate01_Opus2_1.mid,"[4, 9, 0, 4, 9]",17,0.03377723693847656,-0.125
1,5,Sonate01_Opus2_1.mid,"[5, 10, 1, 5, 10]",33,0.033215999603271484,0.25
1,6,Sonate01_Opus2_1.mid,"[6, 11, 2, 6, 11]",0,0.033020973205566406,-0.5
1,7,Sonate01_Opus2_1.mid,"[7, 0, 3, 7, 0]",70,0.033354997634887695,0.375
1,8,Sonate01_Opus2_1.mid,"[8, 1, 4, 8, 1]",16,0.033406972885131836,0.015625
1,9,Sonate01_Opus2_1.mid,"[9, 2, 5, 9, 2]",12,0.033590078353881836,0.125
1,10,Sonate01_Opus2_1.mid,"[10, 3, 6, 10, 3]",10,0.03326892852783203,0.125
1,11,Sonate01_Opus2_1.mid,"[11, 4, 7, 11, 4]",4,0.03357696533203125,-0.625
2,0,Sonate02_Opus2_2.mid,"[9, 4, 4, 2, 1, 11, 9]",66,0.03777885437011719,0.28125
2,1,Sonate02_Opus2_2.mid,"[10, 5, 5, 3, 2, 0, 10]",0,0.03726315498352051,0.0
2,2,Sonate02_Opus2_2.mid,"[11, 6, 6, 4, 3, 1, 11]",25,0.03748011589050293,0.0
2,3,Sonate02_Opus2_2.mid,"[0, 7, 7, 5, 4, 2, 0]",17,0.0377349853515625,0.0
2,4,Sonate02_Opus2_2.mid,"[1, 8, 8, 6, 5, 3, 1]",0,0.0377202033996582,0.0
2,5,Sonate02_Opus2_2.mid,"[2, 9, 9, 7, 6, 4, 2]",22,0.03773617744445801,0.03125
2,6,Sonate02_Opus2_2.mid,"[3, 10, 10, 8, 7, 5, 3]",2,0.03728318214416504,0.0
2,7,Sonate02_Opus2_2.mid,"[4, 11, 11, 9, 8, 6, 4]",49,0.03770279884338379,0.0
2,8,Sonate02_Opus2_2.mid,"[5, 0, 0, 10, 9, 7, 5]",3,0.037568092346191406,0.0
2,9,Sonate02_Opus2_2.mid,"[6, 1, 1, 11, 10, 8, 6]",2,0.037648916244506836,0.0
2,10,Sonate02_Opus2_2.mid,"[7, 2, 2, 0, 11, 9, 7]",10,0.03773021697998047,0.0
2,11,Sonate02_Opus2_2.mid,"[8, 3, 3, 1, 0, 10, 8]",1,0.03743314743041992,0.0
3,0,Sonate03_Opus2_3.mid,"[0, 11, 0, 11, 0, 2, 11]",64,0.04958319664001465,0.140625
3,1,Sonate03_Opus2_3.mid,"[1, 0, 1, 0, 1, 3, 0]",0,0.04761004447937012,0.015625
3,2,Sonate03_Opus2_3.mid,"[2, 1, 2, 1, 2, 4, 1]",18,0.04798483848571777,0.0
3,3,Sonate03_Opus2_3.mid,"[3, 2, 3, 2, 3, 5, 2]",5,0.04808497428894043,0.0
3,4,Sonate03_Opus2_3.mid,"[4, 3, 4, 3, 4, 6, 3]",12,0.04772520065307617,0.0
3,5,Sonate03_Opus2_3.mid,"[5, 4, 5, 4, 5, 7, 4]",35,0.047583818435668945,0.0
3,6,Sonate03_Opus2_3.mid,"[6, 5, 6, 5, 6, 8, 5]",0,0.04736733436584473,0.0
3,7,Sonate03_Opus2_3.mid,"[7, 6, 7, 6, 7, 9, 6]",35,0.047698259353637695,0.0
3,8,Sonate03_Opus2_3.mid,"[8, 7, 8, 7, 8, 10, 7]",1,0.04772520065307617,0.0
3,9,Sonate03_Opus2_3.mid,"[9, 8, 9, 8, 9, 11, 8]",8,0.04717898368835449,0.0
3,10,Sonate03_Opus2_3.mid,"[10, 9, 10, 9, 10, 0, 9]",5,0.047531843185424805,0.0
3,11,Sonate03_Opus2_3.mid,"[11, 10, 11, 10, 11, 1, 10]",0,0.047286033630371094,0.0
4,0,Sonate04_Opus7.mid,"[3, 2, 5, 3, 2, 5, 3, 2, 5, 3, 2, 0]",9,0.04963183403015137,0.0625
4,1,Sonate04_Opus7.mid,"[4, 3, 6, 4, 3, 6, 4, 3, 6, 4, 3, 1]",0,0.04935789108276367,0.0
4,2,Sonate04_Opus7.mid,"[5, 4, 7, 5, 4, 7, 5, 4, 7, 5, 4, 2]",2,0.04942798614501953,0.0
