sonata,rotation,midi_file,motif,occurrences,time_s,memory_mb
1,0,Sonate01_Opus2_1.mid,"[0, 5, 8, 0, 5]",30,0.031100988388061523,0.90625
1,1,Sonate01_Opus2_1.mid,"[1, 6, 9, 1, 6]",0,0.030605077743530273,-0.1875
1,2,Sonate01_Opus2_1.mid,"[2, 7, 10, 2, 7]",0,0.030445098876953125,0.015625
1,3,Sonate01_Opus2_1.mid,"[3, 8, 11, 3, 8]",1,0.03039097785949707,0.015625
1,4,Sonate01_Opus2_1.mid,"[4, 9, 0, 4, 9]",0,0.029973983764648438,0.0
1,5,Sonate01_Opus2_1.mid,"[5, 10, 1, 5, 10]",2,0.030267000198364258,0.0
1,6,Sonate01_Opus2_1.mid,"[6, 11, 2, 6, 11]",0,0.030669689178466797,0.0
1,7,Sonate01_Opus2_1.mid,"[7, 0, 3, 7, 0]",16,0.031076669692993164,0.28125
1,8,Sonate01_Opus2_1.mid,"[8, 1, 4, 8, 1]",1,0.03229784965515137,-0.21875
1,9,Sonate01_Opus2_1.mid,"[9, 2, 5, 9, 2]",0,0.031012296676635742,0.03125
1,10,Sonate01_Opus2_1.mid,"[10, 3, 6, 10, 3]",0,0.030512094497680664,0.015625
1,11,Sonate01_Opus2_1.mid,"[11, 4, 7, 11, 4]",0,0.030520915985107422,0.0
2,0,Sonate02_Opus2_2.mid,"[9, 4, 4, 2, 1, 11, 9]",13,0.035878896713256836,0.21875
2,1,Sonate02_Opus2_2.mid,"[10, 5, 5, 3, 2, 0, 10]",0,0.03698301315307617,0.046875
2,2,Sonate02_Opus2_2.mid,"[11, 6, 6, 4, 3, 1, 11]",2,0.0371251106262207,0.0625
2,3,Sonate02_Opus2_2.mid,"[0, 7, 7, 5, 4, 2, 0]",3,0.03685903549194336,0.03125
2,4,Sonate02_Opus2_2.mid,"[1, 8, 8, 6, 5, 3, 1]",0,0.03583192825317383,0.0
2,5,Sonate02_Opus2_2.mid,"[2, 9, 9, 7, 6, 4, 2]",3,0.036926984786987305,0.0
2,6,Sonate02_Opus2_2.mid,"[3, 10, 10, 8, 7, 5, 3]",1,0.03592181205749512,0.0
2,7,Sonate02_Opus2_2.mid,"[4, 11, 11, 9, 8, 6, 4]",3,0.0356440544128418,0.03125
2,8,Sonate02_Opus2_2.mid,"[5, 0, 0, 10, 9, 7, 5]",0,0.034539222717285156,0.0
2,9,Sonate02_Opus2_2.mid,"[6, 1, 1, 11, 10, 8, 6]",0,0.03462481498718262,0.0
2,10,Sonate02_Opus2_2.mid,"[7, 2, 2, 0, 11, 9, 7]",0,0.03856301307678223,0.015625
2,11,Sonate02_Opus2_2.mid,"[8, 3, 3, 1, 0, 10, 8]",1,0.03574514389038086,0.0
3,0,Sonate03_Opus2_3.mid,"[0, 11, 0, 11, 0, 2, 11]",26,0.043673038482666016,0.09375
3,1,Sonate03_Opus2_3.mid,"[1, 0, 1, 0, 1, 3, 0]",0,0.04352998733520508,0.03125
3,2,Sonate03_Opus2_3.mid,"[2, 1, 2, 1, 2, 4, 1]",6,0.0437319278717041,0.0
3,3,Sonate03_Opus2_3.mid,"[3, 2, 3, 2, 3, 5, 2]",1,0.04345583915710449,0.0
3,4,Sonate03_Opus2_3.mid,"[4, 3, 4, 3, 4, 6, 3]",1,0.04376792907714844,0.0
3,5,Sonate03_Opus2_3.mid,"[5, 4, 5, 4, 5, 7, 4]",15,0.044467926025390625,0.0
3,6,Sonate03_Opus2_3.mid,"[6, 5, 6, 5, 6, 8, 5]",0,0.04492330551147461,0.0
3,7,Sonate03_Opus2_3.mid,"[7, 6, 7, 6, 7, 9, 6]",11,0.043779850006103516,0.0
3,8,Sonate03_Opus2_3.mid,"[8, 7, 8, 7, 8, 10, 7]",1,0.043211936950683594,0.0
3,9,Sonate03_Opus2_3.mid,"[9, 8, 9, 8, 9, 11, 8]",3,0.04319477081298828,0.0
3,10,Sonate03_Opus2_3.mid,"[10, 9, 10, 9, 10, 0, 9]",1,0.04310917854309082,0.0
3,11,Sonate03_Opus2_3.mid,"[11, 10, 11, 10, 11, 1, 10]",0,0.0434110164642334,0.046875
4,0,Sonate04_Opus7.mid,"[3, 2, 5, 3, 2, 5, 3, 2, 5, 3, 2, 0]",9,0.04639887809753418,0.0625
4,1,Sonate04_Opus7.mid,"[4, 3, 6, 4, 3, 6, 4, 3, 6, 4, 3, 1]",0,0.04603409767150879,0.015625
4,2,Sonate04_Opus7.mid,"[5, 4, 7, 5, 4, 7, 5, 4, 7, 5, 4, 2]",1,0.04589200019836426,0.0
4,3,Sonate04_Opus7.mid,"[6, 5, 8, 6, 5, 8, 6, 5, 8, 6, 5, 3]",0,0.04541897773742676,0.015625
4,4,Sonate04_Opus7.mid,"[7, 6, 9, 7, 6, 9, 7, 6, 9, 7, 6, 4]",0,0.04605603218078613,0.0
4,5,Sonate04_Opus7.mid,"[8, 7, 10, 8, 7, 10, 8, 7, 10, 8, 7, 5]",3,0.04557609558105469,0.015625
4,6,Sonate04_Opus7.mid,"[9, 8, 11, 9, 8, 11, 9, 8, 11, 9, 8, 6]",0,0.055104970932006836,0.0
4,7,Sonate04_Opus7.mid,"[10, 9, 0, 10, 9, 0, 10, 9, 0, 10, 9, 7]",0,0.04766511917114258,0.0
4,8,Sonate04_Opus7.mid,"[11, 10, 1, 11, 10, 1, 11, 10, 1, 11, 10, 8]",0,0.04519009590148926,0.0
4,9,Sonate04_Opus7.mid,"[0, 11, 2, 0, 11, 2, 0, 11, 2, 0, 11, 9]",0,0.04532504081726074,0.0
4,10,Sonate04_Opus7.mid,"[1, 0, 3, 1, 0, 3, 1, 0, 3, 1, 0, 10]",0,0.04660630226135254,0.0
4,11,Sonate04_Opus7.mid,"[2, 1, 4, 2, 1, 4, 2, 1, 4, 2, 1, 11]",0,0.04561901092529297,0.0
5,0,Sonate05_Opus10_1.mid,"[0, 7, 3, 0, 7, 3, 0, 7, 7]",2,0.023340702056884766,0.0
5,1,Sonate05_Opus10_1.mid,"[1, 8, 4, 1, 8, 4, 1, 8, 8]",0,0.023360013961791992,0.0
5,2,Sonate05_Opus10_1.mid,"[2, 9, 5, 2, 9, 5, 2, 9, 9]",0,0.0232088565826416,0.0
5,3,Sonate05_Opus10_1.mid,"[3, 10, 6, 3, 10, 6, 3, 10, 10]",0,0.023228168487548828,0.0
5,4,Sonate05_Opus10_1.mid,"[4, 11, 7, 4, 11, 7, 4, 11, 11]",0,0.02302384376525879,0.0
5,5,Sonate05_Opus10_1.mid,"[5, 0, 8, 5, 0, 8, 5, 0, 0]",0,0.023355960845947266,0.0
5,6,Sonate05_Opus10_1.mid,"[6, 1, 9, 6, 1, 9, 6, 1, 1]",0,0.022974252700805664,0.0
5,7,Sonate05_Opus10_1.mid,"[7, 2, 10, 7, 2, 10, 7, 2, 2]",0,0.023251056671142578,0.0
5,8,Sonate05_Opus10_1.mid,"[8, 3, 11, 8, 3, 11, 8, 3, 3]",0,0.023454904556274414,0.0
5,9,Sonate05_Opus10_1.mid,"[9, 4, 0, 9, 4, 0, 9, 4, 4]",0,0.023282289505004883,0.0
5,10,Sonate05_Opus10_1.mid,"[10, 5, 1, 10, 5, 1, 10, 5, 5]",0,0.0234072208404541,0.0
5,11,Sonate05_Opus10_1.mid,"[11, 6, 2, 11, 6, 2, 11, 6, 6]",0,0.023056983947753906,0.0
6,0,Sonate06_Opus10_2.mid,"[0, 11, 2, 0]",31,0.029958724975585938,0.0
6,1,Sonate06_Opus10_2.mid,"[1, 0, 3, 1]",14,0.02996206283569336,0.015625
6,2,Sonate06_Opus10_2.mid,"[2, 1, 4, 2]",32,0.029888153076171875,0.0
6,3,Sonate06_Opus10_2.mid,"[3, 2, 5, 3]",22,0.029885053634643555,0.0
6,4,Sonate06_Opus10_2.mid,"[4, 3, 6, 4]",2,0.029727935791015625,0.0
6,5,Sonate06_Opus10_2.mid,"[5, 4, 7, 5]",38,0.030165910720825195,0.0
6,6,Sonate06_Opus10_2.mid,"[6, 5, 8, 6]",5,0.030067920684814453,0.0
