sonata,total_occurrences,total_time_s,avg_time_s,avg_memory_mb,note_count,channel_count,chord_count
1,997,0.4454843997955322,0.03712369998296102,0.17578125,9333,5,2140
2,304,0.5043091773986816,0.04202576478322347,0.036458333333333336,10780,5,2406
3,333,0.647092342376709,0.053924361864725746,0.009114583333333334,13932,5,3649
4,19,0.6513335704803467,0.05427779754002889,0.006510416666666667,14291,5,3486
5,15,0.3395230770111084,0.0282935897509257,0.0,7244,5,1686
6,5158,0.44335246086120605,0.0369460384051005,0.0078125,9068,5,2041
7,435,0.47980356216430664,0.03998363018035889,0.0,10451,5,2672
8,648,0.4449937343597412,0.0370828111966451,0.0,9955,5,2680
9,3328,0.3134913444519043,0.02612427870432536,0.0,6522,5,1495
10,200,0.37416696548461914,0.031180580457051594,0.0013020833333333333,7428,5,1538
11,493,0.5851147174835205,0.04875955979029337,0.0,12752,5,3143
13,20234,0.37287402153015137,0.031072835127512615,0.0026041666666666665,8461,5,2235
14,135,0.420346736907959,0.03502889474232992,0.0,8597,5,1908
15,108,0.5390303134918213,0.04491919279098511,0.0,11581,5,3122
16,29,0.6255712509155273,0.052130937576293945,0.0013020833333333333,13439,5,3529
17,5431,0.5498881340026855,0.045824011166890465,0.005208333333333333,9963,5,2370
18,31199,0.5978081226348877,0.04981734355290731,0.0013020833333333333,12288,5,3421
19,44,0.20453429222106934,0.01704452435175578,0.0,3764,5,1182
20,6,0.18989992141723633,0.01582499345143636,0.0,3632,5,874
21,2205,0.8013336658477783,0.06677780548731486,0.0013020833333333333,16595,5,4374
22,20529,0.36422014236450195,0.030351678530375164,0.0,7676,5,2320
23,41516,0.7150514125823975,0.05958761771519979,0.0,15579,5,3544
24,65,0.2946755886077881,0.024556299050649006,0.0,6049,5,1187
25,780,0.29495787620544434,0.02457982301712036,0.0,5952,5,1480
26,23282,0.4836559295654297,0.04030466079711914,0.013020833333333334,9495,5,2116
27,914,0.3101539611816406,0.025846163431803387,0.0,6644,5,1585
28,38,0.46443629264831543,0.03870302438735962,0.0,9437,5,2365
30,4668,0.3847694396972656,0.03206411997477213,0.0,8713,5,2257
31,608,0.3591427803039551,0.02992856502532959,0.0,8071,5,1893
