sonata,rotation,midi_file,motif,occurrences,time_s,memory_mb
1,0,Sonate01_Opus2_1.mid,"[0, 5, 8, 0, 5]",8238,0.04375314712524414,2.109375
1,1,Sonate01_Opus2_1.mid,"[1, 6, 9, 1, 6]",8173,0.04362201690673828,0.484375
1,2,Sonate01_Opus2_1.mid,"[2, 7, 10, 2, 7]",8196,0.04348015785217285,0.0
1,3,Sonate01_Opus2_1.mid,"[3, 8, 11, 3, 8]",8240,0.043699026107788086,0.25
1,4,Sonate01_Opus2_1.mid,"[4, 9, 0, 4, 9]",8234,0.04377007484436035,0.0
1,5,Sonate01_Opus2_1.mid,"[5, 10, 1, 5, 10]",8226,0.043498992919921875,0.25
1,6,Sonate01_Opus2_1.mid,"[6, 11, 2, 6, 11]",8159,0.043569326400756836,0.25
1,7,Sonate01_Opus2_1.mid,"[7, 0, 3, 7, 0]",8232,0.0434260368347168,0.5
1,8,Sonate01_Opus2_1.mid,"[8, 1, 4, 8, 1]",8226,0.04340100288391113,-0.078125
1,9,Sonate01_Opus2_1.mid,"[9, 2, 5, 9, 2]",8201,0.04334688186645508,0.078125
1,10,Sonate01_Opus2_1.mid,"[10, 3, 6, 10, 3]",8194,0.043334245681762695,0.171875
1,11,Sonate01_Opus2_1.mid,"[11, 4, 7, 11, 4]",8197,0.04353904724121094,0.0
2,0,Sonate02_Opus2_2.mid,"[9, 4, 4, 2, 1, 11, 9]",7823,0.05827808380126953,0.328125
2,1,Sonate02_Opus2_2.mid,"[10, 5, 5, 3, 2, 0, 10]",7502,0.05786395072937012,0.0
2,2,Sonate02_Opus2_2.mid,"[11, 6, 6, 4, 3, 1, 11]",7741,0.058202266693115234,0.0
2,3,Sonate02_Opus2_2.mid,"[0, 7, 7, 5, 4, 2, 0]",7755,0.058035850524902344,0.0
2,4,Sonate02_Opus2_2.mid,"[1, 8, 8, 6, 5, 3, 1]",7649,0.05813026428222656,0.0
2,5,Sonate02_Opus2_2.mid,"[2, 9, 9, 7, 6, 4, 2]",7679,0.05821418762207031,0.0
2,6,Sonate02_Opus2_2.mid,"[3, 10, 10, 8, 7, 5, 3]",7454,0.058123111724853516,0.0
2,7,Sonate02_Opus2_2.mid,"[4, 11, 11, 9, 8, 6, 4]",7815,0.058422088623046875,0.0
2,8,Sonate02_Opus2_2.mid,"[5, 0, 0, 10, 9, 7, 5]",7706,0.05824112892150879,0.0
2,9,Sonate02_Opus2_2.mid,"[6, 1, 1, 11, 10, 8, 6]",7590,0.0582880973815918,0.0
2,10,Sonate02_Opus2_2.mid,"[7, 2, 2, 0, 11, 9, 7]",7624,0.05833697319030762,0.0
2,11,Sonate02_Opus2_2.mid,"[8, 3, 3, 1, 0, 10, 8]",7549,0.058114051818847656,0.0
3,0,Sonate03_Opus2_3.mid,"[0, 11, 0, 11, 0, 2, 11]",9051,0.07002615928649902,0.25
3,1,Sonate03_Opus2_3.mid,"[1, 0, 1, 0, 1, 3, 0]",8979,0.07012701034545898,0.0
