sonata,total_occurrences,total_time_s,avg_time_s,avg_memory_mb,note_count,channel_count,chord_count
1,997,0.4340822696685791,0.03617352247238159,0.16666666666666666,9333,5,2140
2,304,0.491680383682251,0.04097336530685425,0.020833333333333332,10780,5,2406
3,333,0.6094770431518555,0.05078975359598795,0.013020833333333334,13932,5,3649
4,19,0.6376144886016846,0.053134540716807045,0.0013020833333333333,14291,5,3486
5,15,0.33082079887390137,0.027568399906158447,0.0,7244,5,1686
6,5158,0.42143869400024414,0.03511989116668701,0.0026041666666666665,9068,5,2041
7,435,0.46836280822753906,0.039030234018961586,0.0026041666666666665,10451,5,2672
8,648,0.4288628101348877,0.03573856751124064,0.0,9955,5,2680
9,3328,0.3020622730255127,0.025171856085459392,0.0,6522,5,1495
10,200,0.3548703193664551,0.029572526613871258,0.0,7428,5,1538
11,493,0.5739016532897949,0.047825137774149575,0.0,12752,5,3143
13,20234,0.36096715927124023,0.030080596605936687,0.0,8461,5,2235
14,135,0.4134671688079834,0.03445559740066528,0.0,8597,5,1908
15,108,0.5226244926452637,0.04355204105377197,0.0,11581,5,3122
16,29,0.6106345653533936,0.05088621377944946,0.0026041666666666665,13439,5,3529
17,5431,0.4767923355102539,0.03973269462585449,0.0013020833333333333,9963,5,2370
18,31199,0.5836391448974609,0.04863659540812174,0.0,12288,5,3421
19,44,0.19612383842468262,0.016343653202056885,0.0026041666666666665,3764,5,1182
20,6,0.18268179893493652,0.015223483244578043,0.0,3632,5,874
21,2205,0.7885358333587646,0.06571131944656372,0.0,16595,5,4374
22,20529,0.3670501708984375,0.030587514241536457,0.0,7676,5,2320
23,41516,0.6978685855865479,0.058155715465545654,0.0078125,15579,5,3544
24,65,0.29468417167663574,0.02455701430638631,0.0,6049,5,1187
25,780,0.2927553653717041,0.02439628044764201,0.0,5952,5,1480
26,23282,0.41484785079956055,0.034570654233296715,0.0026041666666666665,9495,5,2116
27,914,0.3046295642852783,0.025385797023773193,0.0,6644,5,1585
28,38,0.46146202087402344,0.03845516840616862,0.0,9437,5,2365
30,4668,0.3772139549255371,0.03143449624379476,0.0013020833333333333,8713,5,2257
31,608,0.3504295349121094,0.02920246124267578,0.0,8071,5,1893
