sonata,total_occurrences,total_time_s,avg_time_s,avg_memory_mb,note_count,channel_count,chord_count
1,182,0.3822922706604004,0.031857689221700035,0.1484375,9333,5,2140
2,139,0.43924856185913086,0.03660404682159424,0.013020833333333334,10780,5,2406
3,217,0.5524706840515137,0.04603922367095947,0.013020833333333334,13932,5,3649
4,21,0.5753016471862793,0.04794180393218994,0.01171875,14291,5,3486
5,13,0.2947831153869629,0.024565259615580242,0.0,7244,5,1686
6,2774,0.3824946880340576,0.03187455733617147,0.005208333333333333,9068,5,2041
7,154,0.4208090305328369,0.03506741921106974,0.0026041666666666665,10451,5,2672
8,672,0.3865318298339844,0.032210985819498696,0.0026041666666666665,9955,5,2680
9,535,0.2663238048553467,0.022193650404612224,0.0,6522,5,1495
10,152,0.3212919235229492,0.02677432696024577,0.0013020833333333333,7428,5,1538
11,194,0.5231983661651611,0.04359986384709676,0.009114583333333334,12752,5,3143
13,6668,0.32871556282043457,0.02739296356836955,0.0,8461,5,2235
14,64,0.3624606132507324,0.030205051104227703,0.0,8597,5,1908
15,18,0.4616584777832031,0.03847153981526693,0.0013020833333333333,11581,5,3122
16,28,0.5466525554656982,0.04555437962214152,0.0,13439,5,3529
17,1405,0.4179046154022217,0.03482538461685181,0.0,9963,5,2370
18,5749,0.52005934715271,0.043338278929392494,0.0,12288,5,3421
19,12,0.17176270484924316,0.01431355873743693,0.0,3764,5,1182
20,6,0.16152477264404297,0.013460397720336914,0.0,3632,5,874
21,1364,0.6929643154144287,0.05774702628453573,0.0026041666666666665,16595,5,4374
22,4643,0.3245816230773926,0.027048468589782715,0.0,7676,5,2320
23,7951,0.6118638515472412,0.05098865429560343,0.01171875,15579,5,3544
24,18,0.26091885566711426,0.02174323797225952,0.0,6049,5,1187
25,270,0.27030038833618164,0.02252503236134847,0.0,5952,5,1480
26,5410,0.37895750999450684,0.031579792499542236,0.0,9495,5,2116
27,346,0.2679562568664551,0.02232968807220459,0.0,6644,5,1585
28,24,0.40229058265686035,0.03352421522140503,0.0,9437,5,2365
30,1138,0.3541891574859619,0.02951576312383016,0.00390625,8713,5,2257
31,374,0.3087751865386963,0.025731265544891357,0.0,8071,5,1893
