sonata,rotation,midi_file,motif,occurrences,time_s,memory_mb
1,0,Sonate01_Opus2_1.mid,"[0, 5, 8, 0, 5]",195,0.03665733337402344,1.34375
1,1,Sonate01_Opus2_1.mid,"[1, 6, 9, 1, 6]",2,0.03524303436279297,-0.265625
1,2,Sonate01_Opus2_1.mid,"[2, 7, 10, 2, 7]",65,0.03586411476135254,0.734375
1,3,Sonate01_Opus2_1.mid,"[3, 8, 11, 3, 8]",72,0.035559892654418945,-0.484375
1,4,Sonate01_Opus2_1.mid,"[4, 9, 0, 4, 9]",32,0.03601384162902832,0.359375
1,5,Sonate01_Opus2_1.mid,"[5, 10, 1, 5, 10]",67,0.03568601608276367,0.140625
1,6,Sonate01_Opus2_1.mid,"[6, 11, 2, 6, 11]",9,0.03491377830505371,0.109375
1,7,Sonate01_Opus2_1.mid,"[7, 0, 3, 7, 0]",168,0.03600001335144043,-0.109375
1,8,Sonate01_Opus2_1.mid,"[8, 1, 4, 8, 1]",31,0.03565573692321777,0.25
1,9,Sonate01_Opus2_1.mid,"[9, 2, 5, 9, 2]",21,0.03542470932006836,0.109375
1,10,Sonate01_Opus2_1.mid,"[10, 3, 6, 10, 3]",34,0.03551506996154785,-0.34375
1,11,Sonate01_Opus2_1.mid,"[11, 4, 7, 11, 4]",18,0.0355072021484375,0.109375
2,0,Sonate02_Opus2_2.mid,"[9, 4, 4, 2, 1, 11, 9]",97,0.04220700263977051,0.234375
2,1,Sonate02_Opus2_2.mid,"[10, 5, 5, 3, 2, 0, 10]",0,0.04042983055114746,0.015625
2,2,Sonate02_Opus2_2.mid,"[11, 6, 6, 4, 3, 1, 11]",32,0.04117989540100098,0.0
2,3,Sonate02_Opus2_2.mid,"[0, 7, 7, 5, 4, 2, 0]",31,0.04084205627441406,0.0
2,4,Sonate02_Opus2_2.mid,"[1, 8, 8, 6, 5, 3, 1]",0,0.0410618782043457,0.0
2,5,Sonate02_Opus2_2.mid,"[2, 9, 9, 7, 6, 4, 2]",33,0.04191899299621582,0.0
2,6,Sonate02_Opus2_2.mid,"[3, 10, 10, 8, 7, 5, 3]",2,0.040302276611328125,0.0
2,7,Sonate02_Opus2_2.mid,"[4, 11, 11, 9, 8, 6, 4]",78,0.042260169982910156,0.0
2,8,Sonate02_Opus2_2.mid,"[5, 0, 0, 10, 9, 7, 5]",3,0.04075431823730469,0.0
