sonata,total_occurrences,total_time_s,avg_time_s,avg_memory_mb,note_count,channel_count,chord_count
1,75,0.38437533378601074,0.03203127781550089,0.0859375,9333,5,2140
2,41,0.43916940689086914,0.0365974505742391,0.044270833333333336,10780,5,2406
3,87,0.532926082611084,0.044410506884256996,0.01171875,13932,5,3649
4,13,0.5472111701965332,0.0456009308497111,0.006510416666666667,14291,5,3486
5,8,0.2877781391143799,0.02398151159286499,0.0026041666666666665,7244,5,1686
6,576,0.3740115165710449,0.03116762638092041,0.0,9068,5,2041
7,66,0.4096715450286865,0.03413929541905721,0.0026041666666666665,10451,5,2672
8,491,0.37082505226135254,0.030902087688446045,0.005208333333333333,9955,5,2680
9,158,0.27579259872436523,0.02298271656036377,0.00390625,6522,5,1495
10,81,0.3070399761199951,0.02558666467666626,0.0,7428,5,1538
11,70,0.498929500579834,0.04157745838165283,0.0,12752,5,3143
13,2324,0.32346630096435547,0.026955525080362957,0.0,8461,5,2235
14,12,0.349977970123291,0.029164830843607586,0.0,8597,5,1908
15,15,0.4429357051849365,0.03691130876541138,0.0026041666666666665,11581,5,3122
16,28,0.5127809047698975,0.04273174206415812,0.0078125,13439,5,3529
17,620,0.4027068614959717,0.03355890512466431,0.0,9963,5,2370
18,2108,0.5011136531829834,0.04175947109858195,0.0,12288,5,3421
19,6,0.16809797286987305,0.014008164405822754,0.0,3764,5,1182
20,6,0.15479326248168945,0.012899438540140787,0.0,3632,5,874
21,696,0.666100263595581,0.05550835529963175,0.0078125,16595,5,4374
22,1981,0.3140122890472412,0.026167690753936768,0.0,7676,5,2320
23,3722,0.6029884815216064,0.05024904012680054,0.0026041666666666665,15579,5,3544
24,6,0.24655985832214355,0.02054665486017863,0.0,6049,5,1187
25,118,0.24812650680541992,0.02067720890045166,0.0,5952,5,1480
26,2135,0.36024951934814453,0.030020793279012043,-0.022135416666666668,9495,5,2116
27,120,0.258695125579834,0.021557927131652832,-0.0013020833333333333,6644,5,1585
28,9,0.38216590881347656,0.03184715906778971,0.0,9437,5,2365
30,511,0.31775331497192383,0.026479442914326985,0.0,8713,5,2257
31,109,0.29466986656188965,0.024555822213490803,0.0,8071,5,1893
