sonata,rotation,midi_file,motif,occurrences,time_s,memory_mb
1,0,Sonate01_Opus2_1.mid,"[0, 5, 8, 0, 5]",45,0.03391003608703613,1.296875
1,1,Sonate01_Opus2_1.mid,"[1, 6, 9, 1, 6]",0,0.03152012825012207,-1.109375
1,2,Sonate01_Opus2_1.mid,"[2, 7, 10, 2, 7]",0,0.03216385841369629,0.25
1,3,Sonate01_Opus2_1.mid,"[3, 8, 11, 3, 8]",4,0.03207707405090332,0.578125
1,4,Sonate01_Opus2_1.mid,"[4, 9, 0, 4, 9]",1,0.03215813636779785,-0.5
1,5,Sonate01_Opus2_1.mid,"[5, 10, 1, 5, 10]",6,0.03177213668823242,0.609375
1,6,Sonate01_Opus2_1.mid,"[6, 11, 2, 6, 11]",0,0.031700849533081055,-0.3125
1,7,Sonate01_Opus2_1.mid,"[7, 0, 3, 7, 0]",27,0.03227806091308594,0.609375
1,8,Sonate01_Opus2_1.mid,"[8, 1, 4, 8, 1]",1,0.032518863677978516,-0.359375
1,9,Sonate01_Opus2_1.mid,"[9, 2, 5, 9, 2]",0,0.0320277214050293,0.046875
1,10,Sonate01_Opus2_1.mid,"[10, 3, 6, 10, 3]",4,0.032106876373291016,0.109375
1,11,Sonate01_Opus2_1.mid,"[11, 4, 7, 11, 4]",0,0.03224301338195801,0.140625
2,0,Sonate02_Opus2_2.mid,"[9, 4, 4, 2, 1, 11, 9]",18,0.04049110412597656,-1.15625
2,1,Sonate02_Opus2_2.mid,"[10, 5, 5, 3, 2, 0, 10]",0,0.0415191650390625,0.0
2,2,Sonate02_Opus2_2.mid,"[11, 6, 6, 4, 3, 1, 11]",3,0.04296875,0.0625
2,3,Sonate02_Opus2_2.mid,"[0, 7, 7, 5, 4, 2, 0]",3,0.03885698318481445,0.015625
2,4,Sonate02_Opus2_2.mid,"[1, 8, 8, 6, 5, 3, 1]",0,0.04128885269165039,0.0
2,5,Sonate02_Opus2_2.mid,"[2, 9, 9, 7, 6, 4, 2]",4,0.04095315933227539,0.0
