sonata,rotation,midi_file,motif,occurrences,time_s,memory_mb
1,0,Sonate01_Opus2_1.mid,"[0, 5, 8, 0, 5]",8238,0.04343771934509277,1.578125
1,1,Sonate01_Opus2_1.mid,"[1, 6, 9, 1, 6]",8173,0.04350113868713379,0.484375
1,2,Sonate01_Opus2_1.mid,"[2, 7, 10, 2, 7]",8196,0.04303097724914551,0.5
1,3,Sonate01_Opus2_1.mid,"[3, 8, 11, 3, 8]",8240,0.04322671890258789,-0.25
1,4,Sonate01_Opus2_1.mid,"[4, 9, 0, 4, 9]",8234,0.04587602615356445,0.765625
1,5,Sonate01_Opus2_1.mid,"[5, 10, 1, 5, 10]",8226,0.04336690902709961,-0.015625
1,6,Sonate01_Opus2_1.mid,"[6, 11, 2, 6, 11]",8159,0.04353475570678711,-0.5
1,7,Sonate01_Opus2_1.mid,"[7, 0, 3, 7, 0]",8232,0.04334068298339844,1.0
1,8,Sonate01_Opus2_1.mid,"[8, 1, 4, 8, 1]",8226,0.04313516616821289,-0.25
1,9,Sonate01_Opus2_1.mid,"[9, 2, 5, 9, 2]",8201,0.04365897178649902,0.515625
1,10,Sonate01_Opus2_1.mid,"[10, 3, 6, 10, 3]",8194,0.04311513900756836,0.125
1,11,Sonate01_Opus2_1.mid,"[11, 4, 7, 11, 4]",8197,0.043257951736450195,0.0
2,0,Sonate02_Opus2_2.mid,"[9, 4, 4, 2, 1, 11, 9]",7823,0.05833601951599121,0.265625
2,1,Sonate02_Opus2_2.mid,"[10, 5, 5, 3, 2, 0, 10]",7502,0.05868387222290039,0.0
2,2,Sonate02_Opus2_2.mid,"[11, 6, 6, 4, 3, 1, 11]",7741,0.05889892578125,0.0
2,3,Sonate02_Opus2_2.mid,"[0, 7, 7, 5, 4, 2, 0]",7755,0.05834388732910156,0.0
2,4,Sonate02_Opus2_2.mid,"[1, 8, 8, 6, 5, 3, 1]",7649,0.05867719650268555,0.0
2,5,Sonate02_Opus2_2.mid,"[2, 9, 9, 7, 6, 4, 2]",7679,0.05852985382080078,0.0
2,6,Sonate02_Opus2_2.mid,"[3, 10, 10, 8, 7, 5, 3]",7454,0.058316946029663086,0.0
2,7,Sonate02_Opus2_2.mid,"[4, 11, 11, 9, 8, 6, 4]",7815,0.05906105041503906,0.0
2,8,Sonate02_Opus2_2.mid,"[5, 0, 0, 10, 9, 7, 5]",7706,0.05851101875305176,0.0
2,9,Sonate02_Opus2_2.mid,"[6, 1, 1, 11, 10, 8, 6]",7590,0.05860090255737305,0.0
2,10,Sonate02_Opus2_2.mid,"[7, 2, 2, 0, 11, 9, 7]",7624,0.05830192565917969,0.0
2,11,Sonate02_Opus2_2.mid,"[8, 3, 3, 1, 0, 10, 8]",7549,0.05831122398376465,0.0
3,0,Sonate03_Opus2_3.mid,"[0, 11, 0, 11, 0, 2, 11]",9051,0.06981611251831055,0.203125
3,1,Sonate03_Opus2_3.mid,"[1, 0, 1, 0, 1, 3, 0]",8979,0.07111191749572754,0.0
3,2,Sonate03_Opus2_3.mid,"[2, 1, 2, 1, 2, 4, 1]",9235,0.0702059268951416,0.0
3,3,Sonate03_Opus2_3.mid,"[3, 2, 3, 2, 3, 5, 2]",9409,0.07049798965454102,0.0
3,4,Sonate03_Opus2_3.mid,"[4, 3, 4, 3, 4, 6, 3]",9435,0.07055783271789551,0.0
3,5,Sonate03_Opus2_3.mid,"[5, 4, 5, 4, 5, 7, 4]",9329,0.07044696807861328,0.0
3,6,Sonate03_Opus2_3.mid,"[6, 5, 6, 5, 6, 8, 5]",8824,0.07024478912353516,0.0
3,7,Sonate03_Opus2_3.mid,"[7, 6, 7, 6, 7, 9, 6]",8709,0.07016396522521973,0.0
3,8,Sonate03_Opus2_3.mid,"[8, 7, 8, 7, 8, 10, 7]",8541,0.07007002830505371,0.0
