sonata,total_occurrences,total_time_s,avg_time_s,avg_memory_mb,note_count,channel_count,chord_count
1,38,0.36289191246032715,0.030240992705027264,0.08203125,9333,5,2140
2,19,0.41294121742248535,0.034411768118540444,0.024739583333333332,10780,5,2406
3,46,0.5282208919525146,0.044018407662709556,0.009114583333333334,13932,5,3649
4,12,0.5387327671051025,0.044894397258758545,0.00390625,14291,5,3486
5,2,0.2774994373321533,0.023124953111012776,0.0013020833333333333,7244,5,1686
6,207,0.35858774185180664,0.029882311820983887,0.005208333333333333,9068,5,2041
7,31,0.3931736946105957,0.03276447455088297,0.005208333333333333,10451,5,2672
8,37,0.35458827018737793,0.029549022515614826,0.0,9955,5,2680
9,67,0.2524220943450928,0.021035174528757732,0.0,6522,5,1495
10,20,0.3003554344177246,0.025029619534810383,0.0,7428,5,1538
11,39,0.4876997470855713,0.04064164559046427,0.0013020833333333333,12752,5,3143
13,771,0.31177353858947754,0.025981128215789795,0.0,8461,5,2235
14,4,0.3397715091705322,0.028314292430877686,0.0013020833333333333,8597,5,1908
15,9,0.43130946159362793,0.03594245513280233,0.0,11581,5,3122
16,28,0.5295789241790771,0.044131577014923096,0.0013020833333333333,13439,5,3529
17,182,0.3971080780029297,0.033092339833577476,0.0,9963,5,2370
18,844,0.49275636672973633,0.04106303056081136,0.0,12288,5,3421
19,6,0.16509461402893066,0.013757884502410889,0.0,3764,5,1182
20,6,0.15438508987426758,0.012865424156188965,0.0,3632,5,874
21,382,0.6478574275970459,0.053988118966420494,0.0,16595,5,4374
22,328,0.3157322406768799,0.026311020056406658,0.0013020833333333333,7676,5,2320
23,1262,0.5764715671539307,0.04803929726282755,0.0026041666666666665,15579,5,3544
24,4,0.24122929573059082,0.02010244131088257,0.0,6049,5,1187
25,32,0.24322509765625,0.020268758138020832,0.0,5952,5,1480
26,932,0.34907984733581543,0.02908998727798462,0.0,9495,5,2116
27,23,0.24913930892944336,0.020761609077453613,0.0013020833333333333,6644,5,1585
28,2,0.3746824264526367,0.031223535537719727,0.0,9437,5,2365
30,162,0.3118436336517334,0.025986969470977783,0.0013020833333333333,8713,5,2257
31,28,0.28679919242858887,0.023899932702382404,0.0,8071,5,1893
