sonata,rotation,midi_file,motif,occurrences,time_s,memory_mb
1,0,Sonate01_Opus2_1.mid,"[0, 5, 8, 0, 5]",577,0.03867077827453613,1.4375
1,1,Sonate01_Opus2_1.mid,"[1, 6, 9, 1, 6]",364,0.0386967658996582,0.28125
1,2,Sonate01_Opus2_1.mid,"[2, 7, 10, 2, 7]",421,0.03866100311279297,0.234375
1,3,Sonate01_Opus2_1.mid,"[3, 8, 11, 3, 8]",492,0.03863978385925293,-0.234375
1,4,Sonate01_Opus2_1.mid,"[4, 9, 0, 4, 9]",447,0.03880023956298828,0.0
1,5,Sonate01_Opus2_1.mid,"[5, 10, 1, 5, 10]",405,0.03875994682312012,0.25
1,6,Sonate01_Opus2_1.mid,"[6, 11, 2, 6, 11]",342,0.04307889938354492,-0.015625
1,7,Sonate01_Opus2_1.mid,"[7, 0, 3, 7, 0]",570,0.043013811111450195,0.265625
1,8,Sonate01_Opus2_1.mid,"[8, 1, 4, 8, 1]",488,0.05848884582519531,0.015625
1,9,Sonate01_Opus2_1.mid,"[9, 2, 5, 9, 2]",415,0.03970217704772949,-0.015625
1,10,Sonate01_Opus2_1.mid,"[10, 3, 6, 10, 3]",387,0.050554752349853516,-0.015625
1,11,Sonate01_Opus2_1.mid,"[11, 4, 7, 11, 4]",400,0.0447993278503418,-6.265625
2,0,Sonate02_Opus2_2.mid,"[9, 4, 4, 2, 1, 11, 9]",293,0.0463869571685791,0.234375
2,1,Sonate02_Opus2_2.mid,"[10, 5, 5, 3, 2, 0, 10]",259,0.045987844467163086,0.0
2,2,Sonate02_Opus2_2.mid,"[11, 6, 6, 4, 3, 1, 11]",212,0.04607796669006348,0.0
2,3,Sonate02_Opus2_2.mid,"[0, 7, 7, 5, 4, 2, 0]",204,0.04534506797790527,0.0
2,4,Sonate02_Opus2_2.mid,"[1, 8, 8, 6, 5, 3, 1]",191,0.0457921028137207,0.0
2,5,Sonate02_Opus2_2.mid,"[2, 9, 9, 7, 6, 4, 2]",244,0.04569292068481445,0.0
2,6,Sonate02_Opus2_2.mid,"[3, 10, 10, 8, 7, 5, 3]",194,0.04582715034484863,0.0
2,7,Sonate02_Opus2_2.mid,"[4, 11, 11, 9, 8, 6, 4]",250,0.04639792442321777,0.0
2,8,Sonate02_Opus2_2.mid,"[5, 0, 0, 10, 9, 7, 5]",207,0.04594612121582031,0.0
2,9,Sonate02_Opus2_2.mid,"[6, 1, 1, 11, 10, 8, 6]",191,0.04628896713256836,0.0
2,10,Sonate02_Opus2_2.mid,"[7, 2, 2, 0, 11, 9, 7]",232,0.04599404335021973,0.0
