sonata,rotation,midi_file,motif,occurrences,time_s,memory_mb
1,0,Sonate01_Opus2_1.mid,"[0, 5, 8, 0, 5]",52,0.0316159725189209,1.34375
1,1,Sonate01_Opus2_1.mid,"[1, 6, 9, 1, 6]",1,0.031423091888427734,-0.109375
1,2,Sonate01_Opus2_1.mid,"[2, 7, 10, 2, 7]",5,0.0314638614654541,0.109375
1,3,Sonate01_Opus2_1.mid,"[3, 8, 11, 3, 8]",13,0.031129121780395508,0.515625
1,4,Sonate01_Opus2_1.mid,"[4, 9, 0, 4, 9]",14,0.03099203109741211,0.0
1,5,Sonate01_Opus2_1.mid,"[5, 10, 1, 5, 10]",15,0.031275033950805664,-0.375
1,6,Sonate01_Opus2_1.mid,"[6, 11, 2, 6, 11]",0,0.03146171569824219,0.0
1,7,Sonate01_Opus2_1.mid,"[7, 0, 3, 7, 0]",33,0.031332969665527344,0.359375
1,8,Sonate01_Opus2_1.mid,"[8, 1, 4, 8, 1]",24,0.031022071838378906,-0.25
1,9,Sonate01_Opus2_1.mid,"[9, 2, 5, 9, 2]",0,0.03148388862609863,-0.109375
1,10,Sonate01_Opus2_1.mid,"[10, 3, 6, 10, 3]",1,0.031230926513671875,0.125
1,11,Sonate01_Opus2_1.mid,"[11, 4, 7, 11, 4]",7,0.03131508827209473,0.125
2,0,Sonate02_Opus2_2.mid,"[9, 4, 4, 2, 1, 11, 9]",48,0.035945892333984375,0.28125
2,1,Sonate02_Opus2_2.mid,"[10, 5, 5, 3, 2, 0, 10]",0,0.03617405891418457,0.0
2,2,Sonate02_Opus2_2.mid,"[11, 6, 6, 4, 3, 1, 11]",12,0.0354921817779541,0.0
2,3,Sonate02_Opus2_2.mid,"[0, 7, 7, 5, 4, 2, 0]",17,0.03557300567626953,0.0
2,4,Sonate02_Opus2_2.mid,"[1, 8, 8, 6, 5, 3, 1]",0,0.03598380088806152,0.0
2,5,Sonate02_Opus2_2.mid,"[2, 9, 9, 7, 6, 4, 2]",12,0.03606295585632324,0.0
2,6,Sonate02_Opus2_2.mid,"[3, 10, 10, 8, 7, 5, 3]",2,0.03612208366394043,0.0
2,7,Sonate02_Opus2_2.mid,"[4, 11, 11, 9, 8, 6, 4]",31,0.03584098815917969,0.0
2,8,Sonate02_Opus2_2.mid,"[5, 0, 0, 10, 9, 7, 5]",0,0.0358881950378418,0.0
2,9,Sonate02_Opus2_2.mid,"[6, 1, 1, 11, 10, 8, 6]",2,0.03575706481933594,0.0
2,10,Sonate02_Opus2_2.mid,"[7, 2, 2, 0, 11, 9, 7]",7,0.035552978515625,0.0
2,11,Sonate02_Opus2_2.mid,"[8, 3, 3, 1, 0, 10, 8]",2,0.035650014877319336,0.0
3,0,Sonate03_Opus2_3.mid,"[0, 11, 0, 11, 0, 2, 11]",103,0.045709848403930664,0.109375
3,1,Sonate03_Opus2_3.mid,"[1, 0, 1, 0, 1, 3, 0]",1,0.04614090919494629,0.0
3,2,Sonate03_Opus2_3.mid,"[2, 1, 2, 1, 2, 4, 1]",12,0.04586482048034668,0.0
3,3,Sonate03_Opus2_3.mid,"[3, 2, 3, 2, 3, 5, 2]",5,0.045372962951660156,0.0
3,4,Sonate03_Opus2_3.mid,"[4, 3, 4, 3, 4, 6, 3]",2,0.04539918899536133,0.0
3,5,Sonate03_Opus2_3.mid,"[5, 4, 5, 4, 5, 7, 4]",41,0.045461177825927734,0.0
3,6,Sonate03_Opus2_3.mid,"[6, 5, 6, 5, 6, 8, 5]",0,0.04559898376464844,0.0
3,7,Sonate03_Opus2_3.mid,"[7, 6, 7, 6, 7, 9, 6]",42,0.04559588432312012,0.0
3,8,Sonate03_Opus2_3.mid,"[8, 7, 8, 7, 8, 10, 7]",1,0.04546213150024414,0.0
3,9,Sonate03_Opus2_3.mid,"[9, 8, 9, 8, 9, 11, 8]",5,0.0450282096862793,0.0
3,10,Sonate03_Opus2_3.mid,"[10, 9, 10, 9, 10, 0, 9]",2,0.0447390079498291,0.0
3,11,Sonate03_Opus2_3.mid,"[11, 10, 11, 10, 11, 1, 10]",2,0.0451817512512207,0.0
4,0,Sonate04_Opus7.mid,"[3, 2, 5, 3, 2, 5, 3, 2, 5, 3, 2, 0]",15,0.04744696617126465,0.0625
4,1,Sonate04_Opus7.mid,"[4, 3, 6, 4, 3, 6, 4, 3, 6, 4, 3, 1]",0,0.04723668098449707,0.0
4,2,Sonate04_Opus7.mid,"[5, 4, 7, 5, 4, 7, 5, 4, 7, 5, 4, 2]",1,0.04725217819213867,0.0
4,3,Sonate04_Opus7.mid,"[6, 5, 8, 6, 5, 8, 6, 5, 8, 6, 5, 3]",0,0.04749798774719238,0.0
4,4,Sonate04_Opus7.mid,"[7, 6, 9, 7, 6, 9, 7, 6, 9, 7, 6, 4]",0,0.0469059944152832,0.0
4,5,Sonate04_Opus7.mid,"[8, 7, 10, 8, 7, 10, 8, 7, 10, 8, 7, 5]",4,0.047579050064086914,0.078125
4,6,Sonate04_Opus7.mid,"[9, 8, 11, 9, 8, 11, 9, 8, 11, 9, 8, 6]",0,0.04721212387084961,0.0
4,7,Sonate04_Opus7.mid,"[10, 9, 0, 10, 9, 0, 10, 9, 0, 10, 9, 7]",0,0.04730081558227539,0.0
4,8,Sonate04_Opus7.mid,"[11, 10, 1, 11, 10, 1, 11, 10, 1, 11, 10, 8]",0,0.04674887657165527,0.0
4,9,Sonate04_Opus7.mid,"[0, 11, 2, 0, 11, 2, 0, 11, 2, 0, 11, 9]",0,0.047078847885131836,0.0
4,10,Sonate04_Opus7.mid,"[1, 0, 3, 1, 0, 3, 1, 0, 3, 1, 0, 10]",0,0.046478986740112305,0.0
4,11,Sonate04_Opus7.mid,"[2, 1, 4, 2, 1, 4, 2, 1, 4, 2, 1, 11]",0,0.04720783233642578,0.0
5,0,Sonate05_Opus10_1.mid,"[0, 7, 3, 0, 7, 3, 0, 7, 7]",4,0.02385401725769043,0.0
5,1,Sonate05_Opus10_1.mid,"[1, 8, 4, 1, 8, 4, 1, 8, 8]",0,0.024078845977783203,0.0
5,2,Sonate05_Opus10_1.mid,"[2, 9, 5, 2, 9, 5, 2, 9, 9]",0,0.02399301528930664,0.0
5,3,Sonate05_Opus10_1.mid,"[3, 10, 6, 3, 10, 6, 3, 10, 10]",0,0.023993968963623047,0.0
5,4,Sonate05_Opus10_1.mid,"[4, 11, 7, 4, 11, 7, 4, 11, 11]",1,0.025133132934570312,0.0
5,5,Sonate05_Opus10_1.mid,"[5, 0, 8, 5, 0, 8, 5, 0, 0]",2,0.024120092391967773,0.0
5,6,Sonate05_Opus10_1.mid,"[6, 1, 9, 6, 1, 9, 6, 1, 1]",0,0.024003028869628906,0.0
5,7,Sonate05_Opus10_1.mid,"[7, 2, 10, 7, 2, 10, 7, 2, 2]",0,0.02378082275390625,0.0
5,8,Sonate05_Opus10_1.mid,"[8, 3, 11, 8, 3, 11, 8, 3, 3]",6,0.024021148681640625,0.0
5,9,Sonate05_Opus10_1.mid,"[9, 4, 0, 9, 4, 0, 9, 4, 4]",0,0.024251937866210938,0.0
5,10,Sonate05_Opus10_1.mid,"[10, 5, 1, 10, 5, 1, 10, 5, 5]",0,0.02404308319091797,0.0
5,11,Sonate05_Opus10_1.mid,"[11, 6, 2, 11, 6, 2, 11, 6, 6]",0,0.023859739303588867,0.0
6,0,Sonate06_Opus10_2.mid,"[0, 11, 2, 0]",388,0.03205585479736328,0.09375
6,1,Sonate06_Opus10_2.mid,"[1, 0, 3, 1]",232,0.03169107437133789,0.0
6,2,Sonate06_Opus10_2.mid,"[2, 1, 4, 2]",170,0.03105926513671875,0.0
6,3,Sonate06_Opus10_2.mid,"[3, 2, 5, 3]",166,0.0310060977935791,0.0
6,4,Sonate06_Opus10_2.mid,"[4, 3, 6, 4]",179,0.03200721740722656,0.0
6,5,Sonate06_Opus10_2.mid,"[5, 4, 7, 5]",331,0.032633066177368164,0.0
