sonata,total_occurrences,total_time_s,avg_time_s,avg_memory_mb,note_count,channel_count,chord_count
1,182,0.3843998908996582,0.032033324241638184,0.14713541666666666,9333,5,2140
2,139,0.4407956600189209,0.03673297166824341,0.022135416666666668,10780,5,2406
3,217,0.5588202476501465,0.04656835397084554,0.010416666666666666,13932,5,3649
4,21,0.577688455581665,0.04814070463180542,0.0013020833333333333,14291,5,3486
5,13,0.2962183952331543,0.024684866269429524,0.0,7244,5,1686
6,2774,0.38530850410461426,0.03210904200871786,0.00390625,9068,5,2041
7,154,0.42644572257995605,0.035537143548329674,0.005208333333333333,10451,5,2672
8,672,0.3908345699310303,0.032569547494252525,0.0,9955,5,2680
9,535,0.2687501907348633,0.022395849227905273,0.0,6522,5,1495
10,152,0.321108341217041,0.026759028434753418,0.0,7428,5,1538
11,194,0.5265910625457764,0.04388258854548136,0.0013020833333333333,12752,5,3143
13,6668,0.3293428421020508,0.027445236841837566,0.0,8461,5,2235
14,64,0.3647639751434326,0.030396997928619385,0.0013020833333333333,8597,5,1908
15,18,0.46564388275146484,0.038803656895955406,0.0013020833333333333,11581,5,3122
16,28,0.5501589775085449,0.04584658145904541,0.0,13439,5,3529
17,1405,0.4217109680175781,0.03514258066813151,0.0,9963,5,2370
18,5749,0.5205535888671875,0.04337946573893229,0.0013020833333333333,12288,5,3421
19,12,0.1727743148803711,0.014397859573364258,0.0013020833333333333,3764,5,1182
20,6,0.1604290008544922,0.013369083404541016,0.0,3632,5,874
21,1364,0.6951093673706055,0.057925780614217125,0.0,16595,5,4374
22,4643,0.3250596523284912,0.0270883043607076,0.0,7676,5,2320
23,7951,0.6151447296142578,0.05126206080118815,0.0026041666666666665,15579,5,3544
24,18,0.25951623916625977,0.02162635326385498,0.0,6049,5,1187
25,270,0.2579474449157715,0.021495620409647625,0.0,5952,5,1480
26,5410,0.36687135696411133,0.03057261308034261,0.0,9495,5,2116
27,346,0.2710249423980713,0.02258541186650594,0.0,6644,5,1585
28,24,0.39817285537719727,0.033181071281433105,0.0,9437,5,2365
30,1138,0.33403992652893066,0.027836660544077556,0.0013020833333333333,8713,5,2257
31,374,0.3077666759490967,0.025647222995758057,0.0,8071,5,1893
