sonata,total_occurrences,total_time_s,avg_time_s,avg_memory_mb,note_count,channel_count,chord_count
1,484,0.4038858413696289,0.03365715344746908,0.16276041666666666,9333,5,2140
2,345,0.4620852470397949,0.03850710391998291,0.020833333333333332,10780,5,2406
3,534,0.5873031616210938,0.04894193013509115,0.010416666666666666,13932,5,3649
4,29,0.6100027561187744,0.050833563009897866,0.0,14291,5,3486
5,37,0.30930328369140625,0.02577527364095052,0.0,7244,5,1686
6,5178,0.4001467227935791,0.033345560232798256,0.0026041666666666665,9068,5,2041
7,522,0.44335389137268066,0.03694615761439005,0.0026041666666666665,10451,5,2672
8,1687,0.40883970260620117,0.03406997521718343,0.0,9955,5,2680
9,1388,0.2809877395629883,0.023415644963582356,0.0,6522,5,1495
10,321,0.33658814430236816,0.028049012025197346,0.0,7428,5,1538
11,517,0.5505688190460205,0.04588073492050171,0.0,12752,5,3143
13,12040,0.3433868885040283,0.02861557404200236,0.0,8461,5,2235
14,238,0.3823971748352051,0.03186643123626709,0.0,8597,5,1908
15,26,0.48737502098083496,0.040614585081736244,0.0,11581,5,3122
16,28,0.5808384418487549,0.04840320348739624,0.0026041666666666665,13439,5,3529
17,2483,0.441650390625,0.03680419921875,0.0026041666666666665,9963,5,2370
18,11716,0.5427055358886719,0.04522546132405599,0.0,12288,5,3421
19,16,0.1797935962677002,0.014982799688975016,0.0013020833333333333,3764,5,1182
20,6,0.16696667671203613,0.013913889726003012,-0.020833333333333332,3632,5,874
21,2645,0.7338697910308838,0.06115581591924032,0.0,16595,5,4374
22,7582,0.3378446102142334,0.028153717517852783,0.0,7676,5,2320
23,15062,0.6460764408111572,0.05383970340092977,0.00390625,15579,5,3544
24,51,0.2725822925567627,0.022715191046396892,0.0,6049,5,1187
25,542,0.27788662910461426,0.02315721909205119,0.0,5952,5,1480
26,9513,0.3816821575164795,0.03180684645970663,0.0,9495,5,2116
27,866,0.28406310081481934,0.02367192506790161,0.0,6644,5,1585
28,42,0.4153916835784912,0.03461597363154093,0.0,9437,5,2365
30,2526,0.348970890045166,0.029080907503763836,0.0,8713,5,2257
31,660,0.327150821685791,0.027262568473815918,0.0,8071,5,1893
