sonata,rotation,midi_file,motif,occurrences,time_s,memory_mb
1,0,Sonate01_Opus2_1.mid,"[0, 5, 8, 0, 5]",6322,0.04450178146362305,1.703125
1,1,Sonate01_Opus2_1.mid,"[1, 6, 9, 1, 6]",5709,0.04423809051513672,0.015625
1,2,Sonate01_Opus2_1.mid,"[2, 7, 10, 2, 7]",6002,0.044164180755615234,0.71875
1,3,Sonate01_Opus2_1.mid,"[3, 8, 11, 3, 8]",6219,0.0445561408996582,0.046875
1,4,Sonate01_Opus2_1.mid,"[4, 9, 0, 4, 9]",6094,0.04422187805175781,0.265625
1,5,Sonate01_Opus2_1.mid,"[5, 10, 1, 5, 10]",6170,0.04420900344848633,-0.015625
1,6,Sonate01_Opus2_1.mid,"[6, 11, 2, 6, 11]",5787,0.04525494575500488,0.234375
1,7,Sonate01_Opus2_1.mid,"[7, 0, 3, 7, 0]",6374,0.04429888725280762,0.25
1,8,Sonate01_Opus2_1.mid,"[8, 1, 4, 8, 1]",5965,0.043940067291259766,0.015625
1,9,Sonate01_Opus2_1.mid,"[9, 2, 5, 9, 2]",5988,0.04405784606933594,-0.015625
1,10,Sonate01_Opus2_1.mid,"[10, 3, 6, 10, 3]",6105,0.043936967849731445,0.25
1,11,Sonate01_Opus2_1.mid,"[11, 4, 7, 11, 4]",6051,0.043881893157958984,0.03125
2,0,Sonate02_Opus2_2.mid,"[9, 4, 4, 2, 1, 11, 9]",2578,0.056407928466796875,0.265625
2,1,Sonate02_Opus2_2.mid,"[10, 5, 5, 3, 2, 0, 10]",2130,0.05578494071960449,0.046875
2,2,Sonate02_Opus2_2.mid,"[11, 6, 6, 4, 3, 1, 11]",2290,0.05618095397949219,0.0
2,3,Sonate02_Opus2_2.mid,"[0, 7, 7, 5, 4, 2, 0]",2221,0.055860042572021484,0.0
2,4,Sonate02_Opus2_2.mid,"[1, 8, 8, 6, 5, 3, 1]",2225,0.056047916412353516,0.0
2,5,Sonate02_Opus2_2.mid,"[2, 9, 9, 7, 6, 4, 2]",2384,0.05591392517089844,0.015625
2,6,Sonate02_Opus2_2.mid,"[3, 10, 10, 8, 7, 5, 3]",2153,0.0556941032409668,0.0
2,7,Sonate02_Opus2_2.mid,"[4, 11, 11, 9, 8, 6, 4]",2509,0.05637502670288086,0.0
2,8,Sonate02_Opus2_2.mid,"[5, 0, 0, 10, 9, 7, 5]",2232,0.05733776092529297,0.0
2,9,Sonate02_Opus2_2.mid,"[6, 1, 1, 11, 10, 8, 6]",2265,0.05640125274658203,0.0
2,10,Sonate02_Opus2_2.mid,"[7, 2, 2, 0, 11, 9, 7]",2314,0.05590033531188965,0.0
2,11,Sonate02_Opus2_2.mid,"[8, 3, 3, 1, 0, 10, 8]",2322,0.05583596229553223,0.0
3,0,Sonate03_Opus2_3.mid,"[0, 11, 0, 11, 0, 2, 11]",3617,0.06666684150695801,0.171875
