sonata,rotation,midi_file,motif,occurrences,time_s,memory_mb
1,0,Sonate01_Opus2_1.mid,"[0, 5, 8, 0, 5]",8238,0.044962167739868164,1.8125
1,1,Sonate01_Opus2_1.mid,"[1, 6, 9, 1, 6]",8173,0.04475092887878418,0.734375
1,2,Sonate01_Opus2_1.mid,"[2, 7, 10, 2, 7]",8196,0.044336795806884766,0.234375
1,3,Sonate01_Opus2_1.mid,"[3, 8, 11, 3, 8]",8240,0.04466700553894043,-0.484375
1,4,Sonate01_Opus2_1.mid,"[4, 9, 0, 4, 9]",8234,0.044938087463378906,1.0
1,5,Sonate01_Opus2_1.mid,"[5, 10, 1, 5, 10]",8226,0.044423818588256836,-0.25
1,6,Sonate01_Opus2_1.mid,"[6, 11, 2, 6, 11]",8159,0.04445981979370117,0.5
1,7,Sonate01_Opus2_1.mid,"[7, 0, 3, 7, 0]",8232,0.04450201988220215,-0.015625
1,8,Sonate01_Opus2_1.mid,"[8, 1, 4, 8, 1]",8226,0.044425010681152344,0.015625
1,9,Sonate01_Opus2_1.mid,"[9, 2, 5, 9, 2]",8201,0.04447317123413086,0.25
1,10,Sonate01_Opus2_1.mid,"[10, 3, 6, 10, 3]",8194,0.04439496994018555,0.140625
1,11,Sonate01_Opus2_1.mid,"[11, 4, 7, 11, 4]",8197,0.044592857360839844,0.0
2,0,Sonate02_Opus2_2.mid,"[9, 4, 4, 2, 1, 11, 9]",7823,0.0602262020111084,0.3125
2,1,Sonate02_Opus2_2.mid,"[10, 5, 5, 3, 2, 0, 10]",7502,0.06002306938171387,0.0
2,2,Sonate02_Opus2_2.mid,"[11, 6, 6, 4, 3, 1, 11]",7741,0.06013798713684082,0.0
2,3,Sonate02_Opus2_2.mid,"[0, 7, 7, 5, 4, 2, 0]",7755,0.05980515480041504,0.0
2,4,Sonate02_Opus2_2.mid,"[1, 8, 8, 6, 5, 3, 1]",7649,0.06041693687438965,0.015625
2,5,Sonate02_Opus2_2.mid,"[2, 9, 9, 7, 6, 4, 2]",7679,0.06006574630737305,0.0
2,6,Sonate02_Opus2_2.mid,"[3, 10, 10, 8, 7, 5, 3]",7454,0.059862613677978516,0.0
2,7,Sonate02_Opus2_2.mid,"[4, 11, 11, 9, 8, 6, 4]",7815,0.060415029525756836,0.0
2,8,Sonate02_Opus2_2.mid,"[5, 0, 0, 10, 9, 7, 5]",7706,0.05990314483642578,0.0
2,9,Sonate02_Opus2_2.mid,"[6, 1, 1, 11, 10, 8, 6]",7590,0.06093192100524902,0.0
2,10,Sonate02_Opus2_2.mid,"[7, 2, 2, 0, 11, 9, 7]",7624,0.05992007255554199,0.0
2,11,Sonate02_Opus2_2.mid,"[8, 3, 3, 1, 0, 10, 8]",7549,0.06030392646789551,0.0
3,0,Sonate03_Opus2_3.mid,"[0, 11, 0, 11, 0, 2, 11]",9051,0.07199287414550781,0.1875
3,1,Sonate03_Opus2_3.mid,"[1, 0, 1, 0, 1, 3, 0]",8979,0.07233405113220215,0.0
3,2,Sonate03_Opus2_3.mid,"[2, 1, 2, 1, 2, 4, 1]",9235,0.07220673561096191,0.0
3,3,Sonate03_Opus2_3.mid,"[3, 2, 3, 2, 3, 5, 2]",9409,0.0726020336151123,0.0
