sonata,total_occurrences,total_time_s,avg_time_s,avg_memory_mb,note_count,channel_count,chord_count
1,5308,0.46448612213134766,0.03870717684427897,0.20442708333333334,9333,5,2140
2,2712,0.5490319728851318,0.04575266440709432,0.016927083333333332,10780,5,2406
3,5673,0.6759507656097412,0.05632923046747843,0.010416666666666666,13932,5,3649
4,189,0.6983680725097656,0.058197339375813804,0.0013020833333333333,14291,5,3486
5,266,0.35844922065734863,0.029870768388112385,0.0,7244,5,1686
6,25615,0.44991040229797363,0.03749253352483114,0.006510416666666667,9068,5,2041
7,5004,0.5099039077758789,0.04249199231465658,0.0,10451,5,2672
8,11655,0.4814777374267578,0.04012314478556315,0.0,9955,5,2680
9,12218,0.32572412490844727,0.027143677075703938,0.0013020833333333333,6522,5,1495
10,3215,0.3904383182525635,0.03253652652104696,0.0013020833333333333,7428,5,1538
11,4730,0.6337301731109619,0.052810847759246826,0.0,12752,5,3143
13,42525,0.37572598457336426,0.03131049871444702,0.0,8461,5,2235
14,2893,0.4423513412475586,0.03686261177062988,-0.020833333333333332,8597,5,1908
15,837,0.6532852649688721,0.054440438747406006,0.0,11581,5,3122
16,170,0.692317008972168,0.057693084081014,0.0026041666666666665,13439,5,3529
17,16366,0.49907445907592773,0.04158953825632731,0.0026041666666666665,9963,5,2370
18,64556,0.5989603996276855,0.049913366635640465,0.0,12288,5,3421
19,507,0.2074580192565918,0.01728816827138265,0.0013020833333333333,3764,5,1182
20,25,0.1916205883026123,0.015968382358551025,0.0,3632,5,874
21,15968,0.8374993801116943,0.06979161500930786,0.0,16595,5,4374
22,38664,0.3736896514892578,0.031140804290771484,0.0,7676,5,2320
23,75691,0.7125029563903809,0.059375246365865074,0.00390625,15579,5,3544
24,1085,0.3157658576965332,0.0263138214747111,0.0,6049,5,1187
25,4272,0.30557751655578613,0.02546479304631551,0.0,5952,5,1480
26,48433,0.42598700523376465,0.03549891710281372,0.0,9495,5,2116
27,8786,0.5554530620574951,0.046287755171457924,0.0,6644,5,1585
28,674,0.49167442321777344,0.04097286860148112,0.0,9437,5,2365
30,20749,0.39428162574768066,0.03285680214564005,0.0013020833333333333,8713,5,2257
31,4109,0.38469529151916504,0.03205794095993042,0.0,8071,5,1893
