sonata,total_occurrences,total_time_s,avg_time_s,avg_memory_mb,note_count,channel_count,chord_count
1,5308,0.45317864418029785,0.03776488701502482,0.18489583333333334,9333,5,2140
2,2712,0.5368733406066895,0.04473944505055746,0.018229166666666668,10780,5,2406
3,5673,0.6604640483856201,0.055038670698801674,0.009114583333333334,13932,5,3649
4,189,0.682133674621582,0.056844472885131836,0.0013020833333333333,14291,5,3486
5,266,0.3502020835876465,0.029183506965637207,0.0,7244,5,1686
6,25615,0.44106602668762207,0.036755502223968506,0.006510416666666667,9068,5,2041
7,5004,0.5242304801940918,0.04368587334950765,0.0,10451,5,2672
8,11655,0.47359132766723633,0.03946594397226969,0.0,9955,5,2680
9,12218,0.31801629066467285,0.026501357555389404,0.0013020833333333333,6522,5,1495
10,3215,0.38132429122924805,0.031777024269104004,0.0013020833333333333,7428,5,1538
11,4730,0.6194682121276855,0.051622351010640465,0.0,12752,5,3143
13,42525,0.3679029941558838,0.03065858284632365,0.0,8461,5,2235
14,2893,0.43461132049560547,0.03621761004130045,0.0,8597,5,1908
15,837,0.5614843368530273,0.046790361404418945,0.0,11581,5,3122
16,170,0.6796064376831055,0.05663386980692545,0.00390625,13439,5,3529
17,16366,0.488553524017334,0.04071279366811117,0.0,9963,5,2370
18,64556,0.5835752487182617,0.04863127072652181,0.0,12288,5,3421
19,507,0.2016158103942871,0.016801317532857258,0.0013020833333333333,3764,5,1182
20,25,0.18649983406066895,0.015541652838389078,0.0,3632,5,874
21,15968,0.8218398094177246,0.06848665078481038,0.0,16595,5,4374
22,38664,0.36335182189941406,0.03027931849161784,0.0,7676,5,2320
23,75691,0.6941542625427246,0.05784618854522705,0.0078125,15579,5,3544
24,1085,0.3075895309448242,0.025632460912068684,0.0,6049,5,1187
25,4272,0.29752063751220703,0.024793386459350586,0.0,5952,5,1480
26,48433,0.41612982749938965,0.034677485624949135,0.0,9495,5,2116
27,8786,0.3168940544128418,0.026407837867736816,0.0,6644,5,1585
28,674,0.47870731353759766,0.03989227612813314,0.0,9437,5,2365
30,20749,0.3876042366027832,0.032300353050231934,0.0013020833333333333,8713,5,2257
31,4109,0.37647271156311035,0.03137272596359253,0.0,8071,5,1893
